chrom	start	end	weight	E1	E2	E3
chr1_pat	0	100000				
chr1_pat	100000	200000				
chr1_pat	200000	300000				
chr1_pat	300000	400000				
chr1_pat	400000	500000				
chr1_pat	500000	600000				
chr1_pat	600000	700000				
chr1_pat	700000	800000				
chr1_pat	800000	900000				
chr1_pat	900000	1000000				
chr1_pat	1000000	1100000	0.012320501471104497	-3.513190689534708	2.0314292905722198	-3.7322025360713282
chr1_pat	1100000	1200000	0.01729530761556531	-0.9667308055322165	-1.6761754490768692	-1.985146930135367
chr1_pat	1200000	1300000	0.018416472756800313	0.0909100284430087	-1.2528160647208826	-1.4611397428503974
chr1_pat	1300000	1400000	0.020799766246815662	0.3566462314820779	-0.37304828166111287	-0.8613981188452821
chr1_pat	1400000	1500000	0.018801001608164586	0.5874266921687387	-0.16476774894991733	-1.1037626757920898
chr1_pat	1500000	1600000	0.020323255396716006	0.876562729479566	0.43722892081565384	-0.593223341019543
chr1_pat	1600000	1700000				
chr1_pat	1700000	1800000				
chr1_pat	1800000	1900000				
chr1_pat	1900000	2000000				
chr1_pat	2000000	2100000				
chr1_pat	2100000	2200000				
chr1_pat	2200000	2300000				
chr1_pat	2300000	2400000				
chr1_pat	2400000	2500000	0.02159593670558535	0.3260197840796532	-0.6628792586052479	-0.7790300683422039
chr1_pat	2500000	2600000	0.01731609936682359	0.5282048837110901	-0.0534455875761937	-0.6609665515409662
chr1_pat	2600000	2700000	0.016246036879266394	0.5308307701220752	-0.17816631077894607	-0.7923623364700245
chr1_pat	2700000	2800000	0.01635074192735234	-0.012277014083259978	-1.1044576631270264	-0.554477785613943
chr1_pat	2800000	2900000	0.013152443755126416	-1.6210959582879627	-0.5825894411228314	-1.8265925836692127
chr1_pat	2900000	3000000	0.013177389622672906	-2.378737727690802	0.23037306304455535	-3.317382013897895
chr1_pat	3000000	3100000	0.013180140434932673	-2.104594591030544	0.6306003014814764	-2.192352618617824
chr1_pat	3100000	3200000	0.013426466034608432	-0.7867421641723231	-0.9067140217072003	-1.333935569091615
chr1_pat	3200000	3300000	0.013810582195387134	-0.6152408229086992	-0.6053582499828909	-1.1263428850762205
chr1_pat	3300000	3400000	0.0166626832571178	0.6608926921842192	-0.06856554538737843	-0.4270866768117967
chr1_pat	3400000	3500000	0.016147625483969683	0.8588729274098871	0.21831474100123271	-0.4792688894235617
chr1_pat	3500000	3600000	0.018204592041906578	0.854569339493549	0.3624098800497365	-0.4038621753954387
chr1_pat	3600000	3700000	0.01821520273041929	0.655068695305507	0.33076452069864143	-0.3339713034717112
chr1_pat	3700000	3800000	0.017741248394496666	0.5251824756803524	-0.15385296995741057	-0.5904485764670176
chr1_pat	3800000	3900000	0.018000158651161748	0.33497870741460367	-0.008700312986479443	-0.26210714134922963
chr1_pat	3900000	4000000	0.017019540878049143	-0.26457862772081553	-1.0575779737212794	-0.7171202611636176
chr1_pat	4000000	4100000	0.014679033656238768	-0.9411567306718777	-0.7810435187732068	-1.386692524106088
chr1_pat	4100000	4200000	0.016111558757950558	-0.20776241281477456	-0.9614137623986806	-0.7862337052316601
chr1_pat	4200000	4300000	0.012869791212478908	-1.592434773890787	-0.13114500733504758	-1.237322015423745
chr1_pat	4300000	4400000	0.011154237010878032	-2.622347617402489	1.4672452530469553	-2.514002805467396
chr1_pat	4400000	4500000	0.012408777304682638	-2.3488410467385683	1.3753507390884663	-2.049273672981429
chr1_pat	4500000	4600000	0.012923945577383432	-1.9139042668663002	0.7928860676106769	-1.1888526003900444
chr1_pat	4600000	4700000	0.015989685271197502	-1.3250605110099931	-0.6121778204724907	-1.0963531991009312
chr1_pat	4700000	4800000	0.014242580440617564	-0.9421308841052211	-0.3936916961788883	-0.6382963042882472
chr1_pat	4800000	4900000	0.011968124670383435	-1.6905889725047771	0.5261625700027703	-1.1957731259854567
