chrom	start	end	weight
chr1_pat	0	100000	
chr1_pat	100000	200000	
chr1_pat	200000	300000	
chr1_pat	300000	400000	0.0183264
chr1_pat	400000	500000	0.00842736
chr1_pat	500000	600000	0.00777597
chr1_pat	600000	700000	0.00593701
chr1_pat	700000	800000	0.00694846
chr1_pat	800000	900000	0.00827878
chr1_pat	900000	1000000	0.00884097
chr1_pat	1000000	1100000	0.00529691
chr1_pat	1100000	1200000	0.0087616
chr1_pat	1200000	1300000	0.00978416
chr1_pat	1300000	1400000	0.0104143
chr1_pat	1400000	1500000	0.0098528
chr1_pat	1500000	1600000	0.00943601
chr1_pat	1600000	1700000	0.00893505
chr1_pat	1700000	1800000	0.00936531
chr1_pat	1800000	1900000	0.00918654
chr1_pat	1900000	2000000	0.00983517
chr1_pat	2000000	2100000	0.00927915
chr1_pat	2100000	2200000	0.00926438
chr1_pat	2200000	2300000	0.00937856
chr1_pat	2300000	2400000	0.00884855
chr1_pat	2400000	2500000	0.0084948
chr1_pat	2500000	2600000	0.00944334
chr1_pat	2600000	2700000	0.00867289
chr1_pat	2700000	2800000	0.00916771
chr1_pat	2800000	2900000	0.00740577
chr1_pat	2900000	3000000	0.00695756
chr1_pat	3000000	3100000	0.00677595
chr1_pat	3100000	3200000	0.00765333
chr1_pat	3200000	3300000	0.00783419
chr1_pat	3300000	3400000	0.00948532
chr1_pat	3400000	3500000	0.00919386
chr1_pat	3500000	3600000	0.0102104
chr1_pat	3600000	3700000	0.00948203
chr1_pat	3700000	3800000	0.009306
chr1_pat	3800000	3900000	0.0104094
chr1_pat	3900000	4000000	0.00928693
chr1_pat	4000000	4100000	0.00774174
chr1_pat	4100000	4200000	0.00915393
chr1_pat	4200000	4300000	0.00657556
chr1_pat	4300000	4400000	0.00587937
chr1_pat	4400000	4500000	0.00662897
chr1_pat	4500000	4600000	0.00675749
chr1_pat	4600000	4700000	0.00879853
chr1_pat	4700000	4800000	0.00815501
chr1_pat	4800000	4900000	0.00636373
chr1_pat	4900000	5000000	0.00912858
chr1_pat	5000000	5100000	0.00730414
chr1_pat	5100000	5200000	0.00711166
chr1_pat	5200000	5300000	0.00862724
chr1_pat	5300000	5400000	0.00772841
chr1_pat	5400000	5500000	0.00652827
chr1_pat	5500000	5600000	0.00805071
chr1_pat	5600000	5700000	0.00875401
chr1_pat	5700000	5800000	0.00866179
chr1_pat	5800000	5900000	0.00846957
chr1_pat	5900000	6000000	0.00868337
chr1_pat	6000000	6100000	0.00890899
chr1_pat	6100000	6200000	0.00837409
chr1_pat	6200000	6300000	0.0090208
chr1_pat	6300000	6400000	0.00851371
chr1_pat	6400000	6500000	0.00837744
chr1_pat	6500000	6600000	0.00840035
chr1_pat	6600000	6700000	0.00877588
chr1_pat	6700000	6800000	0.00819513
chr1_pat	6800000	6900000	0.00831021
chr1_pat	6900000	7000000	0.00839278
chr1_pat	7000000	7100000	0.00829044
chr1_pat	7100000	7200000	0.00831091
chr1_pat	7200000	7300000	0.00839368
chr1_pat	7300000	7400000	0.00848753
chr1_pat	7400000	7500000	0.00847693
chr1_pat	7500000	7600000	0.00841593
chr1_pat	7600000	7700000	0.00874219
chr1_pat	7700000	7800000	0.00890635
chr1_pat	7800000	7900000	0.009256
chr1_pat	7900000	8000000	0.00866973
chr1_pat	8000000	8100000	0.00880598
chr1_pat	8100000	8200000	0.00868316
chr1_pat	8200000	8300000	0.00838878
chr1_pat	8300000	8400000	0.00905623
chr1_pat	8400000	8500000	0.00834644
chr1_pat	8500000	8600000	0.00840446
chr1_pat	8600000	8700000	0.00883934
chr1_pat	8700000	8800000	0.00884389
chr1_pat	8800000	8900000	0.00794749
chr1_pat	8900000	9000000	0.00904148
chr1_pat	9000000	9100000	0.00767092
chr1_pat	9100000	9200000	0.00846579
chr1_pat	9200000	9300000	0.00910565
chr1_pat	9300000	9400000	0.0087725
chr1_pat	9400000	9500000	0.00873819
