chrom	start	end	weight
chr1_pat	0	100000	
chr1_pat	100000	200000	
chr1_pat	200000	300000	
chr1_pat	300000	400000	
chr1_pat	400000	500000	
chr1_pat	500000	600000	
chr1_pat	600000	700000	
chr1_pat	700000	800000	
chr1_pat	800000	900000	
chr1_pat	900000	1000000	
chr1_pat	1000000	1100000	0.0123205
chr1_pat	1100000	1200000	0.0172953
chr1_pat	1200000	1300000	0.0184165
chr1_pat	1300000	1400000	0.0207998
chr1_pat	1400000	1500000	0.018801
chr1_pat	1500000	1600000	0.0203233
chr1_pat	1600000	1700000	
chr1_pat	1700000	1800000	
chr1_pat	1800000	1900000	
chr1_pat	1900000	2000000	
chr1_pat	2000000	2100000	
chr1_pat	2100000	2200000	
chr1_pat	2200000	2300000	
chr1_pat	2300000	2400000	
chr1_pat	2400000	2500000	0.0215959
chr1_pat	2500000	2600000	0.0173161
chr1_pat	2600000	2700000	0.016246
chr1_pat	2700000	2800000	0.0163507
chr1_pat	2800000	2900000	0.0131524
chr1_pat	2900000	3000000	0.0131774
chr1_pat	3000000	3100000	0.0131801
chr1_pat	3100000	3200000	0.0134265
chr1_pat	3200000	3300000	0.0138106
chr1_pat	3300000	3400000	0.0166627
chr1_pat	3400000	3500000	0.0161476
chr1_pat	3500000	3600000	0.0182046
chr1_pat	3600000	3700000	0.0182152
chr1_pat	3700000	3800000	0.0177412
chr1_pat	3800000	3900000	0.0180002
chr1_pat	3900000	4000000	0.0170195
chr1_pat	4000000	4100000	0.014679
chr1_pat	4100000	4200000	0.0161116
chr1_pat	4200000	4300000	0.0128698
chr1_pat	4300000	4400000	0.0111542
chr1_pat	4400000	4500000	0.0124088
chr1_pat	4500000	4600000	0.0129239
chr1_pat	4600000	4700000	0.0159897
chr1_pat	4700000	4800000	0.0142426
chr1_pat	4800000	4900000	0.0119681
chr1_pat	4900000	5000000	0.0164715
chr1_pat	5000000	5100000	0.0132408
chr1_pat	5100000	5200000	0.012925
chr1_pat	5200000	5300000	0.0147077
chr1_pat	5300000	5400000	0.0131123
chr1_pat	5400000	5500000	0.0109882
chr1_pat	5500000	5600000	0.0137422
chr1_pat	5600000	5700000	0.014896
chr1_pat	5700000	5800000	0.0146434
chr1_pat	5800000	5900000	0.0149005
chr1_pat	5900000	6000000	0.014961
chr1_pat	6000000	6100000	0.0153967
chr1_pat	6100000	6200000	0.0150035
chr1_pat	6200000	6300000	0.0150712
chr1_pat	6300000	6400000	0.0150564
chr1_pat	6400000	6500000	0.0146357
chr1_pat	6500000	6600000	0.0140436
chr1_pat	6600000	6700000	0.0153979
chr1_pat	6700000	6800000	0.0144246
chr1_pat	6800000	6900000	0.0148359
chr1_pat	6900000	7000000	0.0141202
chr1_pat	7000000	7100000	0.014333
chr1_pat	7100000	7200000	0.0142943
chr1_pat	7200000	7300000	0.0148749
chr1_pat	7300000	7400000	0.014494
chr1_pat	7400000	7500000	0.0139206
chr1_pat	7500000	7600000	0.0145386
chr1_pat	7600000	7700000	0.01597
chr1_pat	7700000	7800000	0.0157225
chr1_pat	7800000	7900000	0.0165585
chr1_pat	7900000	8000000	0.0160077
chr1_pat	8000000	8100000	0.0163676
chr1_pat	8100000	8200000	0.0170144
chr1_pat	8200000	8300000	0.0160907
chr1_pat	8300000	8400000	0.0160594
chr1_pat	8400000	8500000	0.0153696
chr1_pat	8500000	8600000	0.0149811
chr1_pat	8600000	8700000	0.018435
chr1_pat	8700000	8800000	0.0170806
chr1_pat	8800000	8900000	0.0179207
chr1_pat	8900000	9000000	0.017043
chr1_pat	9000000	9100000	0.0141964
chr1_pat	9100000	9200000	0.015476
chr1_pat	9200000	9300000	0.0175141
chr1_pat	9300000	9400000	0.0150564
chr1_pat	9400000	9500000	0.0160597
chr1_pat	9500000	9600000	0.0162938
chr1_pat	9600000	9700000	0.01644
chr1_pat	9700000	9800000	0.0157297
chr1_pat	9800000	9900000	0.0156699
