chrom	start	end	weight
chr1_pat	0	50000	
chr1_pat	50000	100000	
chr1_pat	100000	150000	
chr1_pat	150000	200000	
chr1_pat	200000	250000	
chr1_pat	250000	300000	
chr1_pat	300000	350000	
chr1_pat	350000	400000	0.0139317
chr1_pat	400000	450000	0.0112618
chr1_pat	450000	500000	0.0119476
chr1_pat	500000	550000	0.0107976
chr1_pat	550000	600000	0.0104288
chr1_pat	600000	650000	0.00976147
chr1_pat	650000	700000	0.00726703
chr1_pat	700000	750000	0.0097412
chr1_pat	750000	800000	0.00985522
chr1_pat	800000	850000	0.0107412
chr1_pat	850000	900000	0.0125572
chr1_pat	900000	950000	0.0125331
chr1_pat	950000	1000000	0.0124113
chr1_pat	1000000	1050000	0.00943289
chr1_pat	1050000	1100000	0.00662699
chr1_pat	1100000	1150000	0.0111772
chr1_pat	1150000	1200000	0.0137259
chr1_pat	1200000	1250000	0.0134726
chr1_pat	1250000	1300000	0.0137026
chr1_pat	1300000	1350000	0.0136181
chr1_pat	1350000	1400000	0.0150361
chr1_pat	1400000	1450000	0.0139314
chr1_pat	1450000	1500000	0.0131225
chr1_pat	1500000	1550000	0.0128151
chr1_pat	1550000	1600000	0.0132153
chr1_pat	1600000	1650000	0.012157
chr1_pat	1650000	1700000	0.0124604
chr1_pat	1700000	1750000	0.0126367
chr1_pat	1750000	1800000	0.0131228
chr1_pat	1800000	1850000	0.0131118
chr1_pat	1850000	1900000	0.0122196
chr1_pat	1900000	1950000	0.0129759
chr1_pat	1950000	2000000	0.0140674
chr1_pat	2000000	2050000	0.0123739
chr1_pat	2050000	2100000	0.0131466
chr1_pat	2100000	2150000	0.012929
chr1_pat	2150000	2200000	0.012596
chr1_pat	2200000	2250000	0.0126696
chr1_pat	2250000	2300000	0.0132439
chr1_pat	2300000	2350000	0.0122977
chr1_pat	2350000	2400000	0.011974
chr1_pat	2400000	2450000	0.0114567
chr1_pat	2450000	2500000	0.0118371
chr1_pat	2500000	2550000	0.0125768
chr1_pat	2550000	2600000	0.0132928
chr1_pat	2600000	2650000	0.0116342
chr1_pat	2650000	2700000	0.0122619
chr1_pat	2700000	2750000	0.0132332
chr1_pat	2750000	2800000	0.0123815
chr1_pat	2800000	2850000	0.0109084
chr1_pat	2850000	2900000	0.00971731
chr1_pat	2900000	2950000	0.00994534
chr1_pat	2950000	3000000	0.00922686
chr1_pat	3000000	3050000	0.00790109
chr1_pat	3050000	3100000	0.0119431
chr1_pat	3100000	3150000	0.00976816
chr1_pat	3150000	3200000	0.0116098
chr1_pat	3200000	3250000	0.00935505
chr1_pat	3250000	3300000	0.0130116
chr1_pat	3300000	3350000	0.0131583
chr1_pat	3350000	3400000	0.013077
chr1_pat	3400000	3450000	0.0133743
chr1_pat	3450000	3500000	0.0119196
chr1_pat	3500000	3550000	0.0139734
chr1_pat	3550000	3600000	0.0140366
chr1_pat	3600000	3650000	0.013308
chr1_pat	3650000	3700000	0.0127726
chr1_pat	3700000	3750000	0.0125617
chr1_pat	3750000	3800000	0.0131493
chr1_pat	3800000	3850000	0.0133542
chr1_pat	3850000	3900000	0.015534
chr1_pat	3900000	3950000	0.0125328
chr1_pat	3950000	4000000	0.0129163
chr1_pat	4000000	4050000	0.0121484
chr1_pat	4050000	4100000	0.00944323
chr1_pat	4100000	4150000	0.0119515
chr1_pat	4150000	4200000	0.0132973
chr1_pat	4200000	4250000	0.00994931
chr1_pat	4250000	4300000	0.00878971
chr1_pat	4300000	4350000	0.00902301
chr1_pat	4350000	4400000	0.00736954
chr1_pat	4400000	4450000	0.0078067
chr1_pat	4450000	4500000	0.0102836
chr1_pat	4500000	4550000	0.00865365
chr1_pat	4550000	4600000	0.0100215
chr1_pat	4600000	4650000	0.0132101
chr1_pat	4650000	4700000	0.0110802
chr1_pat	4700000	4750000	0.0121466
chr1_pat	4750000	4800000	0.0105099
chr1_pat	4800000	4850000	0.00741265
chr1_pat	4850000	4900000	0.0119099
chr1_pat	4900000	4950000	0.0128185
chr1_pat	4950000	5000000	0.0127618
chr1_pat	5000000	5050000	0.0118772
chr1_pat	5050000	5100000	0.00910578
chr1_pat	5100000	5150000	0.00859483
chr1_pat	5150000	5200000	0.0119005
chr1_pat	5200000	5250000	0.0132987
chr1_pat	5250000	5300000	0.0107495
chr1_pat	5300000	5350000	0.0105328
chr1_pat	5350000	5400000	0.0107102
chr1_pat	5400000	5450000	0.00930288
chr1_pat	5450000	5500000	0.00909784
chr1_pat	5500000	5550000	0.0108223
chr1_pat	5550000	5600000	0.0116675
chr1_pat	5600000	5650000	0.0117778
chr1_pat	5650000	5700000	0.012244
chr1_pat	5700000	5750000	0.0119463
chr1_pat	5750000	5800000	0.0115984
chr1_pat	5800000	5850000	0.0117567
chr1_pat	5850000	5900000	0.0114683
chr1_pat	5900000	5950000	0.0118849
chr1_pat	5950000	6000000	0.0119853
chr1_pat	6000000	6050000	0.0121391
chr1_pat	6050000	6100000	0.0124094
chr1_pat	6100000	6150000	0.0115142
chr1_pat	6150000	6200000	0.0115177
chr1_pat	6200000	6250000	0.0118279
chr1_pat	6250000	6300000	0.0129537
chr1_pat	6300000	6350000	0.0123875
chr1_pat	6350000	6400000	0.0110449
chr1_pat	6400000	6450000	0.0113822
chr1_pat	6450000	6500000	0.011638
chr1_pat	6500000	6550000	0.0117261
chr1_pat	6550000	6600000	0.0113512
chr1_pat	6600000	6650000	0.0114606
chr1_pat	6650000	6700000	0.0126998
chr1_pat	6700000	6750000	0.011425
chr1_pat	6750000	6800000	0.0112123
chr1_pat	6800000	6850000	0.0117144
chr1_pat	6850000	6900000	0.0111756
chr1_pat	6900000	6950000	0.012005
chr1_pat	6950000	7000000	0.0110903
chr1_pat	7000000	7050000	0.0116801
chr1_pat	7050000	7100000	0.0110339
chr1_pat	7100000	7150000	0.0115474
chr1_pat	7150000	7200000	0.0112315
chr1_pat	7200000	7250000	0.0112937
chr1_pat	7250000	7300000	0.011755
chr1_pat	7300000	7350000	0.0118202
chr1_pat	7350000	7400000	0.0114638
chr1_pat	7400000	7450000	0.011337
chr1_pat	7450000	7500000	0.0119772
chr1_pat	7500000	7550000	0.0115977
chr1_pat	7550000	7600000	0.0115459
chr1_pat	7600000	7650000	0.0125419
chr1_pat	7650000	7700000	0.0116857
chr1_pat	7700000	7750000	0.0136811
chr1_pat	7750000	7800000	0.0112312
chr1_pat	7800000	7850000	0.0128001
chr1_pat	7850000	7900000	0.012913
chr1_pat	7900000	7950000	0.0119685
chr1_pat	7950000	8000000	0.0120682
chr1_pat	8000000	8050000	0.0118442
chr1_pat	8050000	8100000	0.0125081
chr1_pat	8100000	8150000	0.0119719
chr1_pat	8150000	8200000	0.011911
chr1_pat	8200000	8250000	0.0118977
chr1_pat	8250000	8300000	0.011062
chr1_pat	8300000	8350000	0.0124743
chr1_pat	8350000	8400000	0.0124539
chr1_pat	8400000	8450000	0.0114666
chr1_pat	8450000	8500000	0.0116669
chr1_pat	8500000	8550000	0.0113849
chr1_pat	8550000	8600000	0.0118242
chr1_pat	8600000	8650000	0.0121769
chr1_pat	8650000	8700000	0.0121504
chr1_pat	8700000	8750000	0.0124243
chr1_pat	8750000	8800000	0.0116781
chr1_pat	8800000	8850000	0.0106375
chr1_pat	8850000	8900000	0.0109506
chr1_pat	8900000	8950000	0.0128615
chr1_pat	8950000	9000000	0.0121346
chr1_pat	9000000	9050000	0.0124067
chr1_pat	9050000	9100000	0.00953633
chr1_pat	9100000	9150000	0.0112324
chr1_pat	9150000	9200000	0.0124084
chr1_pat	9200000	9250000	0.0120606
chr1_pat	9250000	9300000	0.0130973
chr1_pat	9300000	9350000	0.0121294
chr1_pat	9350000	9400000	0.0120447
chr1_pat	9400000	9450000	0.0122626
chr1_pat	9450000	9500000	0.0118158
chr1_pat	9500000	9550000	0.0120223
chr1_pat	9550000	9600000	0.0115256
chr1_pat	9600000	9650000	0.012584
chr1_pat	9650000	9700000	0.0112464
chr1_pat	9700000	9750000	0.0119125
chr1_pat	9750000	9800000	0.0110718
chr1_pat	9800000	9850000	0.011283
chr1_pat	9850000	9900000	0.0117981
chr1_pat	9900000	9950000	0.00958422
chr1_pat	9950000	10000000	0.0111587
chr1_pat	10000000	10050000	0.0115833
chr1_pat	10050000	10100000	0.0126543
chr1_pat	10100000	10150000	0.0125591
chr1_pat	10150000	10200000	0.0129099
chr1_pat	10200000	10250000	0.0119415
chr1_pat	10250000	10300000	0.011954
chr1_pat	10300000	10350000	0.0123126
chr1_pat	10350000	10400000	0.0124234
chr1_pat	10400000	10450000	0.0122508
chr1_pat	10450000	10500000	0.013121
chr1_pat	10500000	10550000	0.012149
chr1_pat	10550000	10600000	0.0117595
chr1_pat	10600000	10650000	0.0122665
chr1_pat	10650000	10700000	0.0117624
chr1_pat	10700000	10750000	0.0127162
chr1_pat	10750000	10800000	0.0120769
chr1_pat	10800000	10850000	0.0121904
chr1_pat	10850000	10900000	0.0120972
chr1_pat	10900000	10950000	0.0123654
chr1_pat	10950000	11000000	0.0116338
chr1_pat	11000000	11050000	0.0116509
chr1_pat	11050000	11100000	0.0118425
chr1_pat	11100000	11150000	0.0118611
chr1_pat	11150000	11200000	0.011986
chr1_pat	11200000	11250000	0.0119569
chr1_pat	11250000	11300000	0.0123706
chr1_pat	11300000	11350000	0.0113334
chr1_pat	11350000	11400000	0.0105723
chr1_pat	11400000	11450000	0.0114696
chr1_pat	11450000	11500000	0.011573
chr1_pat	11500000	11550000	0.0113165
chr1_pat	11550000	11600000	0.0119953
chr1_pat	11600000	11650000	0.0124594
chr1_pat	11650000	11700000	0.0120473
chr1_pat	11700000	11750000	0.0120091
chr1_pat	11750000	11800000	0.0124273
chr1_pat	11800000	11850000	0.0108183
