chrom	start	end	name	eigval1	eigval2	eigval3
chr1_pat	0	115996361	chr1_pat	5340.599836538147	3807.5220774083273	-3722.3699585869153
chr1A_pat	0	72373967	chr1A_pat	4136.728337277008	2098.2164860443986	1890.1847007896238
chr2_pat	0	152562993	chr2_pat	1435.3227448659777	642.3909210266513	569.261364239501
chr3_pat	0	115134639	chr3_pat	6022.966829297579	3086.883746834521	-2890.220965807969
chr4_pat	0	73325478	chr4_pat	4002.294047229198	1916.8407031692352	1810.3109190724733
chr4A_pat	0	19525173	chr4A_pat	1060.1662823451459	516.7982011687925	-411.90630290792444
chr5_pat	0	63896914	chr5_pat	3737.3741891462805	1740.0373996692651	1625.6809447533194
chr6_pat	0	37036084	chr6_pat	2060.376909909642	890.47079534023	-699.7464832760353
chr7_pat	0	39386660	chr7_pat	2048.775184579862	863.8235878475446	759.2003791845564
chr8_pat	0	32694906	chr8_pat	1720.2960422952287	786.0375815280094	633.649093461882
chr9_pat	0	26241639	chr9_pat	1436.607716948612	648.964056991228	-515.4843909033195
chr10_pat	0	20761298	chr10_pat	1080.6141965854367	530.5935482361169	-464.71026056424705
chr11_pat	0	21694367	chr11_pat	1058.208320249668	-656.9221192667474	-643.3133505706888
chr12_pat	0	20770244	chr12_pat	1081.885130593239	510.08647016212285	462.7488642817092
chr13_pat	0	18838779	chr13_pat	1018.0603823513483	553.5434662026563	-493.05367529230375
chr14_pat	0	16369598	chr14_pat	910.4929461149742	508.89772817321455	-469.3115908658946
chr15_pat	0	13859831	chr15_pat	739.9081097731261	387.4174798386704	351.0471706918032
chr16_pat	0	4801875	chr16_pat	361.2974186079214	-360.36321777881614	-358.2535361836831
chr17_pat	0	11415815	chr17_pat	537.8033073875181	372.88123079718616	-298.42639117341844
chr18_pat	0	11267241	chr18_pat	545.7718083416382	332.96199761124427	-276.75942306271594
chr19_pat	0	11183127	chr19_pat	287.32313172624197	-195.26239969648122	190.18568531942358
chr20_pat	0	15338504	chr20_pat	776.6770164405908	396.45014519045037	344.3970433624434
chr21_pat	0	7956264	chr21_pat	320.56929854613145	192.34917376820133	-187.10524941132329
chr22_pat	0	5320397	chr22_pat	176.47585794086558	141.0214561537824	-132.76208950185475
chr23_pat	0	6983608	chr23_pat	327.1905724491487	234.7031471208889	-226.51326133320228
chr24_pat	0	7804404	chr24_pat	313.2093030217409	220.09033957372037	-219.60150706693
chr25_pat	0	6891618	chr25_pat	547.8911683737672	-527.778072488611	518.8191393270081
chr26_pat	0	7010313	chr26_pat	285.0947235337695	160.17285003477085	-158.7447148652548
chr27_pat	0	5914140	chr27_pat	276.43834054719724	202.00041482685648	-184.87932663924533
chr28_pat	0	6369381	chr28_pat	216.93872376704127	147.55074791645768	-146.25814932293443
chr29_pat	0	6145158	chr29_pat	407.863683350514	-406.2456154516478	-390.2113221436858
chr30_pat	0	9417815	chr30_pat	502.1550728433522	466.55392969738426	-461.0532921660346
chr31_pat	0	5343098	chr31_pat	371.65902444289577	-326.9670833944416	290.20843783438454
chr32_pat	0	5573168	chr32_pat	-364.91053402428474	361.9295626760921	-354.2065820915936
chr33_pat	0	4788276	chr33_pat	318.62217611782097	-313.1603096690549	310.8089977558391
chr34_pat	0	5771162	chr34_pat	432.78843467123977	-424.7510462727029	-416.09421043651
chr35_pat	0	4908640	chr35_pat	68.13608906984955	-65.23396892517788	64.33673799044591
chr36_pat	0	5017237	chr36_pat	309.41508195709093	-269.1224993891551	260.40696680153155
chr37_pat	0	5977964	chr37_pat	416.01453169508636	-415.3773218783033	-410.4559806095658
chr1_mat	0	115909749	chr1_mat	5302.842166354138	3817.7171549664417	-3689.4756737683306
chr1A_mat	0	72089520	chr1A_mat	4138.830848188958	2095.1708824427847	1912.6544285655816
chr2_mat	0	152518735	chr2_mat	1439.3811286490734	650.0995090064164	585.6998629806111
chr3_mat	0	115612305	chr3_mat	6028.066831939475	3089.2317261691037	-2912.812533695016
chr4_mat	0	73776267	chr4_mat	4053.023889654293	1925.231881341029	1844.22965843771
chr4A_mat	0	19545315	chr4A_mat	1076.1737642628539	523.0729497221984	-406.5955233367454
chr5_mat	0	65033001	chr5_mat	3673.187668598468	1830.9295981700639	1601.9525060803046
chr6_mat	0	36968704	chr6_mat	2034.752809647015	881.5756860775774	691.172614372475
chr7_mat	0	39422672	chr7_mat	2058.059022344301	876.5099003961969	750.6064573806817
chr8_mat	0	32653297	chr8_mat	1752.5358201016209	776.5237469422525	-634.560879251088
chr9_mat	0	26132161	chr9_mat	1433.2772399374064	631.3070869308137	-519.8711171016874
chr10_mat	0	20920522	chr10_mat	1081.0979172538541	523.3064725120888	474.51069710729155
chr11_mat	0	21676805	chr11_mat	1085.7260260268033	659.5746198234834	652.2919478878767
chr12_mat	0	20824288	chr12_mat	1090.8421783998613	514.3907986249801	462.73124926748187
chr13_mat	0	18440361	chr13_mat	1023.4643738405023	547.1548870796628	-487.30307164634075
chr14_mat	0	16411571	chr14_mat	927.2847180890342	508.0805437565002	-461.82429847159153
chr15_mat	0	13831355	chr15_mat	710.0834481155322	359.24273192478427	335.1586023533067
chr16_mat	0	5740876	chr16_mat	-453.24649703587534	447.50999595425736	414.45349912033475
chr17_mat	0	11378085	chr17_mat	552.813030716204	395.0471217837519	-292.9729910363095
chr18_mat	0	11233222	chr18_mat	553.2209112802209	331.68607670486136	-288.7710017932643
chr19_mat	0	11169410	chr19_mat	282.0548268562435	193.86216065055373	-190.6265475191355
chr20_mat	0	15459785	chr20_mat	773.3258723142703	386.2799078720144	345.5050690553144
chr21_mat	0	8001925	chr21_mat	334.659836295244	202.3677193002069	-196.89182856939848
chr22_mat	0	5052704	chr22_mat	177.92215383217464	136.27721623340312	-130.21785137226328
chr23_mat	0	6987744	chr23_mat	330.43074062836274	234.72744220364157	-212.26386750499134
chr24_mat	0	7809384	chr24_mat	297.91114046011774	223.43794003671528	-208.24072388307434
chr25_mat	0	8199455	chr25_mat	-686.0250230269367	685.2422640307141	604.0806068803082
