chrom	start	end	weight	E1	E2	E3
chr1_pat	0	200000				
chr1_pat	200000	400000				
chr1_pat	400000	600000				
chr1_pat	600000	800000				
chr1_pat	800000	1000000				
chr1_pat	1000000	1200000	0.00975429177689931	-2.2214633762361617	-2.568889739313054	0.1383020053802086
chr1_pat	1200000	1400000	0.014116317936526951	0.07151423537876431	-1.2029831625768825	-0.6980751689061684
chr1_pat	1400000	1600000	0.014091840498142015	0.7362488556293609	-0.8803784891619274	-0.2808238178151304
chr1_pat	1600000	1800000				
chr1_pat	1800000	2000000				
chr1_pat	2000000	2200000				
chr1_pat	2200000	2400000				
chr1_pat	2400000	2600000	0.013726621671043049	0.37711190272868483	-0.7357294620651624	-0.3859290491183476
chr1_pat	2600000	2800000	0.011815165877626724	0.17905269378552244	-0.7399036717625019	-0.6603460895424497
chr1_pat	2800000	3000000	0.009542967943808793	-1.8705881509618651	-2.2844950250351634	-0.5253055531652602
chr1_pat	3000000	3200000	0.009772250112929114	-1.4709872660814018	-1.78959319158774	-0.3399976606264291
chr1_pat	3200000	3400000	0.010859597059494913	-0.033469221484689705	-0.751011344595673	-0.5152441559482744
chr1_pat	3400000	3600000	0.01245661663646069	0.9151120166985927	-0.49642685049115814	-0.3517076716113829
chr1_pat	3600000	3800000	0.013032121061988521	0.6135766941809355	-0.5274026364496854	-0.010304295999762757
chr1_pat	3800000	4000000	0.012803866038040717	0.035731504378389414	-0.5164291099104344	-0.42027037939549017
chr1_pat	4000000	4200000	0.011177839147582132	-0.6433746120467817	-1.1199118156877117	-0.955820880671309
chr1_pat	4200000	4400000	0.008707241065876201	-2.038194882288855	-1.7977196822259276	0.49815543528400597
chr1_pat	4400000	4600000	0.009269960444082416	-2.0283493106481076	-1.6657302220394055	0.7098561109733281
chr1_pat	4600000	4800000	0.010994204586134973	-1.1357355922113987	-0.8032781213138674	-0.33908370081703326
chr1_pat	4800000	5000000	0.010016422539899442	-1.003278664948802	-1.0282072452021553	-0.24997641964812942
chr1_pat	5000000	5200000	0.009458172364804882	-1.198252329798929	-1.26948582311872	-0.3389732991292369
chr1_pat	5200000	5400000	0.010199996340498695	-0.9554253494354723	-1.0327467328104185	-0.4865073765805398
chr1_pat	5400000	5600000	0.00885601140368601	-1.049725466135863	-1.1003435585554457	-0.24879111283725522
chr1_pat	5600000	5800000	0.010671404366338035	0.730914232032226	-0.13110204243405174	0.038547422592276795
chr1_pat	5800000	6000000	0.011014656248362056	0.6609937921678258	-0.08639645913913556	0.06843945308647859
chr1_pat	6000000	6200000	0.011152795645912832	0.7594759656064043	-0.2694665859729004	0.21843906037578797
chr1_pat	6200000	6400000	0.011091043388672632	0.7014232942686531	-0.5252242355666633	-0.0910000500899184
chr1_pat	6400000	6600000	0.010527432487096625	0.8362145101852866	-0.13642592291157365	0.10825990249867126
chr1_pat	6600000	6800000	0.01094023872080022	0.7315092934302476	-0.16405881620979526	-0.05072673620384929
chr1_pat	6800000	7000000	0.010626290715894859	0.6986633467577971	-0.11385104021061057	0.10040400019594863
chr1_pat	7000000	7200000	0.010560660323774203	0.8098054152109412	-0.02051145990639738	0.0959989607079956
chr1_pat	7200000	7400000	0.01082828170638208	0.7034470921052803	-0.042344129276356286	0.19552719026745047
chr1_pat	7400000	7600000	0.01041150507702772	0.6707810024694162	-0.13541511953695606	0.21474032670926085
chr1_pat	7600000	7800000	0.01158197191017003	0.3524495752425127	-0.19641047696503391	-0.5918311119439497
chr1_pat	7800000	8000000	0.01184636124587704	0.36194171448870016	-0.17792711502587755	-0.16216436319436403
chr1_pat	8000000	8200000	0.012137087286500196	0.6228215496341696	-0.04097159330786844	0.1008343370958201
chr1_pat	8200000	8400000	0.011703375345557454	0.6395359985815218	-0.021407518269168233	0.14437103342211738
chr1_pat	8400000	8600000	0.011081879106486062	0.10557182662250138	-0.024165352732065208	-0.22695025787797515
chr1_pat	8600000	8800000	0.013270036502164934	0.1329395855319093	-0.11582507035148999	-0.47063837539122966
chr1_pat	8800000	9000000	0.0129696838445047	0.016652199369861828	-0.2636611736577298	-0.6938898043148972
chr1_pat	9000000	9200000	0.010657846016764826	-0.331610628018844	-0.24591075912910978	-0.18577435816532512
chr1_pat	9200000	9400000	0.011641365131521057	0.635176332424852	0.14480922224460221	0.31860218297076376
chr1_pat	9400000	9600000	0.011672865656911212	0.616587569861926	-0.00826765099734214	0.14743728914266052
chr1_pat	9600000	9800000	0.01170543139815977	0.48278821946612993	0.1698690087326404	0.19747293134788235
chr1_pat	9800000	10000000	0.011481536674996896	0.49090727477517493	-0.13663681075937972	-0.19189252114172375
chr1_pat	10000000	10200000	0.01329879726010601	0.5584717045193688	-0.052377544899303415	0.2181468865988686
chr1_pat	10200000	10400000	0.012311435112417439	0.5751012939384992	0.08034422506392541	-0.03366678159733467
chr1_pat	10400000	10600000	0.012699849025069232	0.6132839100737738	-0.0990392280411195	0.08624696521749761
chr1_pat	10600000	10800000	0.011859933276869314	0.6567177618279653	0.12719706032023512	0.2887482737367511
chr1_pat	10800000	11000000	0.011159112662799946	0.6076183380135594	0.0738180924940497	0.3876495103986575
chr1_pat	11000000	11200000	0.011748490297838044	0.7180170870355123	-0.012650942739625913	0.2843687687379256
chr1_pat	11200000	11400000	0.010824015599511917	0.5860511393657094	0.11665572090910406	0.022975757095431565
chr1_pat	11400000	11600000	0.010551097260469383	0.6422494389799491	0.16296170877351854	0.17209235446852733
chr1_pat	11600000	11800000	0.012525245903831098	0.28561439438472247	0.055876482144712185	0.135411455803678
chr1_pat	11800000	12000000	0.011491419592447432	0.384905745733406	-0.0982782312225344	0.021895339161182702
chr1_pat	12000000	12200000	0.012114037869825445	0.5489226221402542	0.23591898361694136	0.20270978279869534
chr1_pat	12200000	12400000	0.011613633475154083	0.6281087853238492	0.16278425420722864	0.10338892839635773
chr1_pat	12400000	12600000	0.012641130060903005	0.579919623762389	0.21533955106861516	0.4714836404743791
chr1_pat	12600000	12800000	0.012275680239188994	0.6025602655702922	0.06963203380896364	0.16192144805800165
chr1_pat	12800000	13000000	0.011940069828158671	0.5824047552368915	0.022490721756904985	0.014395994294157208
chr1_pat	13000000	13200000	0.012955387652513936	0.6003480152069487	0.1117810132585685	0.19947225755222675
chr1_pat	13200000	13400000	0.012933177690478697	0.5843958556498944	0.21311010596123514	0.477074565249227
chr1_pat	13400000	13600000	0.013627037946615283	0.5164633243797037	0.19479730368791745	0.47599334999817994
chr1_pat	13600000	13800000	0.01289067510810405	0.19174264668593044	-0.03209202926103347	-0.24049697904914527
chr1_pat	13800000	14000000	0.011933126551092455	0.13261995090067746	0.09970007540252694	-0.09899183912981752
chr1_pat	14000000	14200000	0.012326028193269223	-0.5518853703425395	-0.04705288927011238	-0.030200474311307304
chr1_pat	14200000	14400000	0.013945239685540105	-1.117474750022107	-0.06467033317141262	0.2133685364145168
chr1_pat	14400000	14600000	0.01733684162183936	-0.3745243974714459	0.05574254567376864	-0.3087512052258922
chr1_pat	14600000	14800000	0.01586351857845141	-0.28720580341794594	0.24006586761622192	-0.23090249950311528
chr1_pat	14800000	15000000	0.011826823277511351	-1.4983302556695453	0.021866965871746784	0.681294789356759
chr1_pat	15000000	15200000	0.009835646242443982	-1.5250594566447757	-0.0012775829975487916	0.6479255377605329
chr1_pat	15200000	15400000	0.009570965461356626	-1.1607581635618844	-0.09912541155166416	0.09574600795151211
chr1_pat	15400000	15600000	0.012750301050511092	-0.15570091298115338	0.11853103273356419	-0.17090228142295258
chr1_pat	15600000	15800000	0.013128641841789431	0.5194333955383659	0.34758542925065083	0.185498166030871
chr1_pat	15800000	16000000	0.012635683302503321	0.5605494020036947	0.2823614834874941	0.3278695364228961
chr1_pat	16000000	16200000	0.013056473842363473	0.6013256370149905	0.26141365102361985	0.536501762568444
chr1_pat	16200000	16400000	0.013197845121909113	0.48904365970853186	0.244599369754856	0.345841255544031
chr1_pat	16400000	16600000	0.010568446498858675	-0.3209051401853034	0.14992435275629865	-0.0894865665522488
chr1_pat	16600000	16800000	0.01399233965066264	0.25734170506319365	0.4075440190818227	0.11398264239101609
chr1_pat	16800000	17000000	0.014524245954236067	0.5485587055075557	0.33831627973741224	0.3892685637801202
chr1_pat	17000000	17200000	0.013479984616094575	0.43054622220270244	0.40679438709767857	0.023940524734415488
chr1_pat	17200000	17400000	0.010423273275458804	-0.6959609814321378	0.04279975560285945	0.1746348270236695
chr1_pat	17400000	17600000	0.012930969058175437	0.4089483405494614	0.2854360331657947	0.33118213336574126
chr1_pat	17600000	17800000	0.01489980985906518	0.42884724660574663	0.4160946590049389	0.4717464898159712
chr1_pat	17800000	18000000	0.01599532828099291	0.18364415705794504	0.33045195481540146	0.19385210846877685
chr1_pat	18000000	18200000	0.01047208331665006	-1.0070640961500517	0.14021826095866738	0.08205440464035417
chr1_pat	18200000	18400000	0.011906454698860324	-1.0014045789728263	0.056059995937707705	0.37627819019556774
chr1_pat	18400000	18600000	0.009908637928812629	-1.3571976380753454	0.0654417588250303	0.5893020884171667
chr1_pat	18600000	18800000	0.014304453634099075	-1.0129871002527728	0.2226801101227092	0.49874943718236103
chr1_pat	18800000	19000000	0.018085602068329664	-0.27416169776872346	0.39779564146953067	-0.0919268691590418
chr1_pat	19000000	19200000	0.019466158787858436	-0.5863736266929057	0.29076559735161556	0.07107038726218913
chr1_pat	19200000	19400000				
chr1_pat	19400000	19600000				
chr1_pat	19600000	19800000				
chr1_pat	19800000	20000000				
chr1_pat	20000000	20200000				
chr1_pat	20200000	20400000				
chr1_pat	20400000	20600000				
chr1_pat	20600000	20800000				
chr1_pat	20800000	21000000				
chr1_pat	21000000	21200000				
chr1_pat	21200000	21400000				
chr1_pat	21400000	21600000				
chr1_pat	21600000	21800000				
chr1_pat	21800000	22000000	0.03250382719746234	-1.321011637752327	-0.2739371056149482	0.2366212253607319
chr1_pat	22000000	22200000	0.028435407720537095	-0.8743367452836768	-0.1268881322493608	-0.04251451554077523
chr1_pat	22200000	22400000	0.018851120964449703	-0.5176381664288484	0.0006179405823820868	0.023511027172667412
chr1_pat	22400000	22600000	0.01875778517853661	-0.5103051857346751	-0.3029358858749436	-0.3909721492404529
chr1_pat	22600000	22800000	0.027652772956325844	-0.12114100305843824	0.01590626866532802	0.023649798095011648
chr1_pat	22800000	23000000	0.02115250472479748	-0.5437639030887672	-0.48430332399675763	-0.07193244504530409
chr1_pat	23000000	23200000	0.014880002443621384	-0.3267164383938159	-0.1672357952709361	-0.01973173158590822
chr1_pat	23200000	23400000	0.0214966439050824	0.24145689303484563	-0.2064730375495974	0.16327848663225306
chr1_pat	23400000	23600000	0.023292733506106656	0.41966938551387206	0.07840043512875357	0.7531157363785391
chr1_pat	23600000	23800000	0.02346352483220898	0.6412151281182424	-0.033492579701407406	0.5354374516591677
chr1_pat	23800000	24000000	0.019778964418118314	0.6264001158083589	-0.14919835065697287	0.7044083691817403
chr1_pat	24000000	24200000	0.02244678378382295	0.5917128738340465	-0.1331280642873591	0.39927852367089
chr1_pat	24200000	24400000	0.019297345236068412	0.6453243270650512	-0.009550699524391358	0.4187671080091997
chr1_pat	24400000	24600000	0.020094699481281328	0.4580953123660554	-0.0826409387956558	0.37415810407688904
chr1_pat	24600000	24800000	0.019434909119784995	0.2434672615314127	0.13324787219309425	0.2163576940344758
chr1_pat	24800000	25000000	0.014839869465176297	-0.43571460843024096	-0.07288765770076042	-0.18757662612204465
chr1_pat	25000000	25200000	0.013304528832448504	-0.9806654055150206	-0.14560789653282374	-0.012073257169868613
chr1_pat	25200000	25400000	0.015600067272357415	-0.7905735939006765	-0.20449014782575634	-0.04751174389637848
chr1_pat	25400000	25600000	0.014932754658132227	-1.2252868223081472	-0.385809365014049	0.6322180559166164
chr1_pat	25600000	25800000	0.012825583949196962	-1.2249305535104644	-0.14581168158629973	0.49217829761470633
chr1_pat	25800000	26000000	0.014417771437346067	-0.8494269263434382	-0.06249515043157711	0.11590765882589572
chr1_pat	26000000	26200000	0.01647484512717855	-0.01588854907547889	0.006796452462562483	0.1656342551776459
chr1_pat	26200000	26400000	0.012152569617732598	-0.9312354234457932	-0.10299791327951972	0.22894547527088638
chr1_pat	26400000	26600000	0.017548634777656866	-1.4285515531482118	-0.41283791630951217	0.7004043297412889
chr1_pat	26600000	26800000				
chr1_pat	26800000	27000000	0.02910555508051022	-0.9738361648559508	-0.034001340378055384	0.3098078021216362
chr1_pat	27000000	27200000	0.020593457233750275	0.45422259932131376	0.08981514201398078	0.493516670418774
chr1_pat	27200000	27400000	0.02189961177322786	0.32772619771517447	0.12457102963445268	0.30374086380788967
chr1_pat	27400000	27600000	0.016234748072196787	-0.48597488206666123	-0.05261185493456742	0.010653225829850859
chr1_pat	27600000	27800000	0.015035910913599236	-0.7614683412465163	-0.12182193454087684	0.10876432244489742
chr1_pat	27800000	28000000	0.011248127544156257	-1.325714405877598	-0.3091923476786004	0.5131491117911943
chr1_pat	28000000	28200000	0.012345909481864094	-1.2552027106987125	-0.12923456894517335	0.5130484252346504
chr1_pat	28200000	28400000	0.012241134428248932	-1.111631806911338	-0.005340164106564601	0.19977432900208214
chr1_pat	28400000	28600000	0.01300541829827442	-0.7264428121331155	-0.0768696506848929	-0.017485155742682244
chr1_pat	28600000	28800000	0.01346928050116653	-0.4110942687090728	-0.0667999014567341	-0.09285070302484398
chr1_pat	28800000	29000000	0.014663103861440959	-1.2147184967646374	-0.2637182249064697	0.3735667930830488
chr1_pat	29000000	29200000	0.01768748794547801	0.10176432297885837	-0.041200510111425684	0.030012391105221192
chr1_pat	29200000	29400000	0.014561996587586305	-0.252216534358019	0.052824737060213664	-0.034891840827323294
chr1_pat	29400000	29600000	0.015023879184864222	0.06492388075197887	0.03726499428573771	-0.007935995348185693
chr1_pat	29600000	29800000	0.012886342963055762	-0.8442556738459273	-0.2052693463194695	-0.235901180049101
chr1_pat	29800000	30000000	0.01277515585994307	-0.9163594866394983	-0.03280239634552654	0.04439868634394551
chr1_pat	30000000	30200000	0.016399522042325646	0.07248732652551007	0.04782744422252916	0.06162126436923805
chr1_pat	30200000	30400000	0.015758869175409064	-0.022699381160506515	-0.14677954286125483	0.026428593763693154
chr1_pat	30400000	30600000	0.015712634224847078	0.2672701517860283	0.03558538886996825	0.13365282497491016
chr1_pat	30600000	30800000	0.013630539385842005	-0.3648043525774379	-0.13483700005298593	-0.3103016885432646
chr1_pat	30800000	31000000	0.014829967003204094	-0.326296357096173	-0.021494607264529553	-0.2418370250959564
chr1_pat	31000000	31200000	0.01014454194765878	-1.716146899719388	-0.4410792970734785	0.6981887625161577
chr1_pat	31200000	31400000	0.014697720693685528	-0.7449018406409528	-0.05934369150747162	-0.22692208938492486
chr1_pat	31400000	31600000	0.02150517722383956	0.3576010962769799	0.08217519658609995	0.4540472063572137
chr1_pat	31600000	31800000	0.02727848685156667	0.6895741010983362	0.149437340478592	0.49304671250269755
chr1_pat	31800000	32000000	0.02406037415369005	0.7095120078877772	0.003666997730060417	0.403069925766825
chr1_pat	32000000	32200000	0.025018253573986494	0.7166720174370279	0.07200470494778506	0.39861527441619826
chr1_pat	32200000	32400000	0.018825567153822952	0.714680499472579	0.12441765282731493	0.7936347678652305
chr1_pat	32400000	32600000	0.02155135622164283	0.7349951630429831	0.1451493517353156	0.7443061735812756
chr1_pat	32600000	32800000	0.015702271852177613	0.7439817411413115	0.12628430954336564	0.6771859345123422
chr1_pat	32800000	33000000	0.024268632022284888	0.7276016670676336	0.16647640639957362	0.6491070504707829
chr1_pat	33000000	33200000	0.01740875452249907	0.6946617261372905	0.10876964012787718	0.6102005385345806
chr1_pat	33200000	33400000	0.02017487381805166	0.24744069051500364	0.12321171771218344	-0.043383122287862515
chr1_pat	33400000	33600000	0.01700516182219481	-1.1137986182722184	-0.0754001864705842	-0.32656497415210944
chr1_pat	33600000	33800000	0.026160630366059163	-0.29723319446698454	-0.09709486482623704	-0.25174056306858433
chr1_pat	33800000	34000000	0.023251110610486157	0.5485882438425245	0.20247051644658445	0.4117674299635019
chr1_pat	34000000	34200000	0.01770110253028808	0.6438058719800863	0.05116426090522944	0.647536477441805
chr1_pat	34200000	34400000	0.017600484539865784	0.5848355875261104	0.15425672625852768	0.40049746040658707
chr1_pat	34400000	34600000	0.018759472707275425	0.5223793264042067	0.09826733627701484	0.33839945062414806
chr1_pat	34600000	34800000	0.013124417966526579	-1.4850967773576995	-0.03833294586365271	0.42668312087372967
chr1_pat	34800000	35000000	0.013338100234841896	-0.5634774443198602	-0.1888373091369786	-0.20882512560679062
chr1_pat	35000000	35200000	0.01801444560361889	0.10418213898531374	0.03584600218085329	0.02980368547886007
chr1_pat	35200000	35400000	0.017109102407976945	0.24245395805397227	-0.06091566102195463	-0.08131418009652812
chr1_pat	35400000	35600000				
chr1_pat	35600000	35800000	0.02301271074866191	0.6355959418235207	0.12483242297999397	0.577403757947242
chr1_pat	35800000	36000000	0.020950575968345035	0.59601234730186	0.1338011743397664	0.5976921473755101
chr1_pat	36000000	36200000	0.017324718593020247	0.5088866776039278	0.08158265012757178	0.18114653920793583
