chrom	start	end	weight
chr1_mat	0	20000	
chr1_mat	20000	40000	
chr1_mat	40000	60000	
chr1_mat	60000	80000	
chr1_mat	80000	100000	
chr1_mat	100000	120000	
chr1_mat	120000	140000	
chr1_mat	140000	160000	
chr1_mat	160000	180000	
chr1_mat	180000	200000	
chr1_mat	200000	220000	
chr1_mat	220000	240000	
chr1_mat	240000	260000	
chr1_mat	260000	280000	
chr1_mat	280000	300000	
chr1_mat	300000	320000	
chr1_mat	320000	340000	
chr1_mat	340000	360000	
chr1_mat	360000	380000	0.0184445
chr1_mat	380000	400000	0.018578
chr1_mat	400000	420000	0.01769
chr1_mat	420000	440000	0.0176707
chr1_mat	440000	460000	0.0194253
chr1_mat	460000	480000	0.018258
chr1_mat	480000	500000	0.0150926
chr1_mat	500000	520000	0.0162097
chr1_mat	520000	540000	0.0160703
chr1_mat	540000	560000	0.015986
chr1_mat	560000	580000	0.0161744
chr1_mat	580000	600000	0.0150815
chr1_mat	600000	620000	0.0169532
chr1_mat	620000	640000	0.0132694
chr1_mat	640000	660000	0.0117393
chr1_mat	660000	680000	0.0112414
chr1_mat	680000	700000	0.011154
chr1_mat	700000	720000	0.0139191
chr1_mat	720000	740000	0.0165806
chr1_mat	740000	760000	0.0188457
chr1_mat	760000	780000	0.0175507
chr1_mat	780000	800000	0.0112697
chr1_mat	800000	820000	0.0162594
chr1_mat	820000	840000	0.0187172
chr1_mat	840000	860000	0.0182877
chr1_mat	860000	880000	0.0216042
chr1_mat	880000	900000	0.0176
chr1_mat	900000	920000	0.0181335
chr1_mat	920000	940000	0.0191765
chr1_mat	940000	960000	0.0208791
chr1_mat	960000	980000	0.0201342
chr1_mat	980000	1000000	0.018073
chr1_mat	1000000	1020000	0.0165999
chr1_mat	1020000	1040000	0.0131771
chr1_mat	1040000	1060000	0.0100469
chr1_mat	1060000	1080000	0.0120632
chr1_mat	1080000	1100000	0.0102864
chr1_mat	1100000	1120000	0.01671
chr1_mat	1120000	1140000	0.018742
chr1_mat	1140000	1160000	0.0204892
chr1_mat	1160000	1180000	0.022258
chr1_mat	1180000	1200000	0.0211523
chr1_mat	1200000	1220000	0.020683
chr1_mat	1220000	1240000	0.0200516
chr1_mat	1240000	1260000	0.0215087
chr1_mat	1260000	1280000	0.0214101
chr1_mat	1280000	1300000	0.0201302
chr1_mat	1300000	1320000	0.0223597
chr1_mat	1320000	1340000	0.0197357
chr1_mat	1340000	1360000	0.0209347
chr1_mat	1360000	1380000	0.025514
chr1_mat	1380000	1400000	0.0206449
chr1_mat	1400000	1420000	0.021226
chr1_mat	1420000	1440000	0.0225688
chr1_mat	1440000	1460000	0.0216897
chr1_mat	1460000	1480000	0.0205032
chr1_mat	1480000	1500000	0.0174368
chr1_mat	1500000	1520000	0.0195517
chr1_mat	1520000	1540000	0.0199698
chr1_mat	1540000	1560000	0.0216568
chr1_mat	1560000	1580000	0.0187326
chr1_mat	1580000	1600000	0.0196798
chr1_mat	1600000	1620000	0.0192445
chr1_mat	1620000	1640000	0.0193962
chr1_mat	1640000	1660000	0.0172285
chr1_mat	1660000	1680000	0.0205561
chr1_mat	1680000	1700000	0.019444
chr1_mat	1700000	1720000	0.0182326
chr1_mat	1720000	1740000	0.0197123
chr1_mat	1740000	1760000	0.0188409
chr1_mat	1760000	1780000	0.0213115
chr1_mat	1780000	1800000	0.0209022
chr1_mat	1800000	1820000	0.0205837
chr1_mat	1820000	1840000	0.0193188
chr1_mat	1840000	1860000	0.018592
chr1_mat	1860000	1880000	0.0185901
chr1_mat	1880000	1900000	0.019144
chr1_mat	1900000	1920000	0.0220824
chr1_mat	1920000	1940000	0.018851
chr1_mat	1940000	1960000	0.0217328
chr1_mat	1960000	1980000	0.0216227
chr1_mat	1980000	2000000	0.0190887
chr1_mat	2000000	2020000	0.0194197
chr1_mat	2020000	2040000	0.0193283
chr1_mat	2040000	2060000	0.0221524
chr1_mat	2060000	2080000	0.0213503
chr1_mat	2080000	2100000	0.0171422
chr1_mat	2100000	2120000	0.0183066
chr1_mat	2120000	2140000	0.0225592
chr1_mat	2140000	2160000	0.0214596
chr1_mat	2160000	2180000	0.0184768
chr1_mat	2180000	2200000	0.0169317
chr1_mat	2200000	2220000	0.0199209
chr1_mat	2220000	2240000	0.0188563
chr1_mat	2240000	2260000	0.0189591
chr1_mat	2260000	2280000	0.0215209
chr1_mat	2280000	2300000	0.0202355
chr1_mat	2300000	2320000	0.0185655
chr1_mat	2320000	2340000	0.0176804
chr1_mat	2340000	2360000	0.0182344
chr1_mat	2360000	2380000	0.0197286
chr1_mat	2380000	2400000	0.0165409
chr1_mat	2400000	2420000	0.0171481
chr1_mat	2420000	2440000	0.017741
chr1_mat	2440000	2460000	0.0163636
chr1_mat	2460000	2480000	0.0185054
chr1_mat	2480000	2500000	0.0193396
chr1_mat	2500000	2520000	0.0196315
chr1_mat	2520000	2540000	0.0185864
chr1_mat	2540000	2560000	0.0187783
chr1_mat	2560000	2580000	0.0209132
chr1_mat	2580000	2600000	0.0199224
chr1_mat	2600000	2620000	0.0180226
chr1_mat	2620000	2640000	0.0173901
chr1_mat	2640000	2660000	0.0164766
chr1_mat	2660000	2680000	0.0189375
chr1_mat	2680000	2700000	0.0217629
chr1_mat	2700000	2720000	0.0189136
chr1_mat	2720000	2740000	0.0209047
chr1_mat	2740000	2760000	0.0182823
chr1_mat	2760000	2780000	0.0209848
chr1_mat	2780000	2800000	0.0193431
chr1_mat	2800000	2820000	0.0180399
chr1_mat	2820000	2840000	0.014932
chr1_mat	2840000	2860000	0.0159899
chr1_mat	2860000	2880000	0.0136818
chr1_mat	2880000	2900000	0.0137276
chr1_mat	2900000	2920000	0.0139144
chr1_mat	2920000	2940000	0.0168094
chr1_mat	2940000	2960000	0.0174974
chr1_mat	2960000	2980000	0.0128298
chr1_mat	2980000	3000000	0.0103333
chr1_mat	3000000	3020000	0.0116578
chr1_mat	3020000	3040000	0.0155403
chr1_mat	3040000	3060000	0.0170986
chr1_mat	3060000	3080000	0.0205768
chr1_mat	3080000	3100000	0.0163237
chr1_mat	3100000	3120000	0.013255
chr1_mat	3120000	3140000	0.0170748
chr1_mat	3140000	3160000	0.0191345
chr1_mat	3160000	3180000	0.0191082
chr1_mat	3180000	3200000	0.0131733
chr1_mat	3200000	3220000	0.0130949
chr1_mat	3220000	3240000	0.0171579
chr1_mat	3240000	3260000	0.0179043
chr1_mat	3260000	3280000	0.0208638
chr1_mat	3280000	3300000	0.0219402
chr1_mat	3300000	3320000	0.0192497
chr1_mat	3320000	3340000	0.0211357
chr1_mat	3340000	3360000	0.0192254
chr1_mat	3360000	3380000	0.0214978
chr1_mat	3380000	3400000	0.0192765
chr1_mat	3400000	3420000	0.0194821
chr1_mat	3420000	3440000	0.0251876
chr1_mat	3440000	3460000	0.0196888
chr1_mat	3460000	3480000	0.0183034
chr1_mat	3480000	3500000	0.0181876
chr1_mat	3500000	3520000	0.0209453
chr1_mat	3520000	3540000	0.0226459
chr1_mat	3540000	3560000	0.0176934
chr1_mat	3560000	3580000	0.0227757
chr1_mat	3580000	3600000	0.0233645
chr1_mat	3600000	3620000	0.0217525
chr1_mat	3620000	3640000	0.0203574
chr1_mat	3640000	3660000	0.018521
chr1_mat	3660000	3680000	0.0197556
chr1_mat	3680000	3700000	0.0185861
chr1_mat	3700000	3720000	0.0183117
chr1_mat	3720000	3740000	0.0211725
chr1_mat	3740000	3760000	0.0196946
chr1_mat	3760000	3780000	0.019324
chr1_mat	3780000	3800000	0.0205045
chr1_mat	3800000	3820000	0.0178669
chr1_mat	3820000	3840000	0.0230309
chr1_mat	3840000	3860000	0.0220681
chr1_mat	3860000	3880000	0.0229451
chr1_mat	3880000	3900000	0.0248441
chr1_mat	3900000	3920000	0.0170289
chr1_mat	3920000	3940000	0.020432
chr1_mat	3940000	3960000	0.0208271
chr1_mat	3960000	3980000	0.019644
chr1_mat	3980000	4000000	0.0191663
chr1_mat	4000000	4020000	0.0197276
chr1_mat	4020000	4040000	0.0179719
chr1_mat	4040000	4060000	0.0134409
chr1_mat	4060000	4080000	0.0144899
chr1_mat	4080000	4100000	0.0191415
chr1_mat	4100000	4120000	0.0187748
chr1_mat	4120000	4140000	0.0188118
chr1_mat	4140000	4160000	0.0170591
chr1_mat	4160000	4180000	0.0208594
chr1_mat	4180000	4200000	0.0205904
chr1_mat	4200000	4220000	0.0186721
chr1_mat	4220000	4240000	0.0155565
chr1_mat	4240000	4260000	0.0126108
chr1_mat	4260000	4280000	0.0126618
chr1_mat	4280000	4300000	0.0148694
chr1_mat	4300000	4320000	0.0169239
chr1_mat	4320000	4340000	0.0129113
chr1_mat	4340000	4360000	0.0112007
chr1_mat	4360000	4380000	0.00953841
chr1_mat	4380000	4400000	0.01276
chr1_mat	4400000	4420000	0.0129167
chr1_mat	4420000	4440000	0.0112801
chr1_mat	4440000	4460000	0.0132518
chr1_mat	4460000	4480000	0.0137944
chr1_mat	4480000	4500000	0.0174445
chr1_mat	4500000	4520000	0.0126713
chr1_mat	4520000	4540000	0.0135049
chr1_mat	4540000	4560000	0.011689
chr1_mat	4560000	4580000	0.0136099
chr1_mat	4580000	4600000	0.022158
chr1_mat	4600000	4620000	0.0192099
chr1_mat	4620000	4640000	0.0215386
chr1_mat	4640000	4660000	0.0194178
chr1_mat	4660000	4680000	0.0146405
chr1_mat	4680000	4700000	0.0163706
chr1_mat	4700000	4720000	0.0182192
chr1_mat	4720000	4740000	0.0191159
chr1_mat	4740000	4760000	0.0184307
chr1_mat	4760000	4780000	0.0179335
chr1_mat	4780000	4800000	0.0123935
chr1_mat	4800000	4820000	0.0109625
chr1_mat	4820000	4840000	0.0128396
chr1_mat	4840000	4860000	0.0177629
chr1_mat	4860000	4880000	0.0202051
chr1_mat	4880000	4900000	0.0173011
chr1_mat	4900000	4920000	0.0183428
chr1_mat	4920000	4940000	0.0217319
chr1_mat	4940000	4960000	0.0190134
chr1_mat	4960000	4980000	0.0190923
chr1_mat	4980000	5000000	0.0205737
chr1_mat	5000000	5020000	0.0218429
chr1_mat	5020000	5040000	0.0183983
chr1_mat	5040000	5060000	0.0140013
chr1_mat	5060000	5080000	0.01469
chr1_mat	5080000	5100000	0.0127337
chr1_mat	5100000	5120000	0.0126634
chr1_mat	5120000	5140000	0.0131034
chr1_mat	5140000	5160000	0.0182727
chr1_mat	5160000	5180000	0.0175699
chr1_mat	5180000	5200000	0.0194003
chr1_mat	5200000	5220000	0.0232909
chr1_mat	5220000	5240000	0.0198523
chr1_mat	5240000	5260000	0.0194612
chr1_mat	5260000	5280000	0.0172648
chr1_mat	5280000	5300000	0.0144089
chr1_mat	5300000	5320000	0.0161606
chr1_mat	5320000	5340000	0.0152757
chr1_mat	5340000	5360000	0.01559
chr1_mat	5360000	5380000	0.0169851
chr1_mat	5380000	5400000	0.0156032
chr1_mat	5400000	5420000	0.016771
chr1_mat	5420000	5440000	0.0130765
chr1_mat	5440000	5460000	0.0100206
chr1_mat	5460000	5480000	0.0149693
chr1_mat	5480000	5500000	0.0192104
chr1_mat	5500000	5520000	0.0156058
chr1_mat	5520000	5540000	0.0173545
chr1_mat	5540000	5560000	0.0167756
chr1_mat	5560000	5580000	0.0185998
chr1_mat	5580000	5600000	0.0176177
chr1_mat	5600000	5620000	0.0179713
chr1_mat	5620000	5640000	0.0169257
chr1_mat	5640000	5660000	0.0185599
chr1_mat	5660000	5680000	0.0184153
chr1_mat	5680000	5700000	0.0189775
chr1_mat	5700000	5720000	0.0185464
chr1_mat	5720000	5740000	0.017157
chr1_mat	5740000	5760000	0.0155919
chr1_mat	5760000	5780000	0.0184871
chr1_mat	5780000	5800000	0.0212706
chr1_mat	5800000	5820000	0.0184182
chr1_mat	5820000	5840000	0.0189702
chr1_mat	5840000	5860000	0.0171127
chr1_mat	5860000	5880000	0.0176727
chr1_mat	5880000	5900000	0.0171687
chr1_mat	5900000	5920000	0.0200236
chr1_mat	5920000	5940000	0.0173108
chr1_mat	5940000	5960000	0.0182599
chr1_mat	5960000	5980000	0.0176046
chr1_mat	5980000	6000000	0.0175426
chr1_mat	6000000	6020000	0.0186956
chr1_mat	6020000	6040000	0.0194048
chr1_mat	6040000	6060000	0.0174364
chr1_mat	6060000	6080000	0.0184732
chr1_mat	6080000	6100000	0.0191765
chr1_mat	6100000	6120000	0.0182836
chr1_mat	6120000	6140000	0.0168663
chr1_mat	6140000	6160000	0.0180328
chr1_mat	6160000	6180000	0.0174519
chr1_mat	6180000	6200000	0.0172851
chr1_mat	6200000	6220000	0.0182085
chr1_mat	6220000	6240000	0.0186797
chr1_mat	6240000	6260000	0.0184701
chr1_mat	6260000	6280000	0.0185439
chr1_mat	6280000	6300000	0.0181953
chr1_mat	6300000	6320000	0.018396
chr1_mat	6320000	6340000	0.0178609
chr1_mat	6340000	6360000	0.0161609
chr1_mat	6360000	6380000	0.0161986
chr1_mat	6380000	6400000	0.0183127
chr1_mat	6400000	6420000	0.0180508
chr1_mat	6420000	6440000	0.0165832
chr1_mat	6440000	6460000	0.0171593
chr1_mat	6460000	6480000	0.0176186
chr1_mat	6480000	6500000	0.0193669
chr1_mat	6500000	6520000	0.016504
chr1_mat	6520000	6540000	0.0173314
chr1_mat	6540000	6560000	0.0187949
chr1_mat	6560000	6580000	0.0162319
chr1_mat	6580000	6600000	0.0165778
chr1_mat	6600000	6620000	0.0173694
chr1_mat	6620000	6640000	0.0188673
chr1_mat	6640000	6660000	0.0228288
chr1_mat	6660000	6680000	0.018091
chr1_mat	6680000	6700000	0.0187462
chr1_mat	6700000	6720000	0.0176405
chr1_mat	6720000	6740000	0.0166257
chr1_mat	6740000	6760000	0.0188404
chr1_mat	6760000	6780000	0.0161689
chr1_mat	6780000	6800000	0.0173926
chr1_mat	6800000	6820000	0.0177348
chr1_mat	6820000	6840000	0.0178327
chr1_mat	6840000	6860000	0.0160846
chr1_mat	6860000	6880000	0.0173125
chr1_mat	6880000	6900000	0.0181862
chr1_mat	6900000	6920000	0.0182367
chr1_mat	6920000	6940000	0.0180102
chr1_mat	6940000	6960000	0.0158293
chr1_mat	6960000	6980000	0.0169369
chr1_mat	6980000	7000000	0.0187392
chr1_mat	7000000	7020000	0.0183748
chr1_mat	7020000	7040000	0.0171863
chr1_mat	7040000	7060000	0.0162249
chr1_mat	7060000	7080000	0.0173009
chr1_mat	7080000	7100000	0.016974
chr1_mat	7100000	7120000	0.0168578
chr1_mat	7120000	7140000	0.0171873
chr1_mat	7140000	7160000	0.0171194
chr1_mat	7160000	7180000	0.0168113
chr1_mat	7180000	7200000	0.0168849
chr1_mat	7200000	7220000	0.0163171
chr1_mat	7220000	7240000	0.0179277
chr1_mat	7240000	7260000	0.0170368
chr1_mat	7260000	7280000	0.017511
chr1_mat	7280000	7300000	0.0188054
chr1_mat	7300000	7320000	0.017514
chr1_mat	7320000	7340000	0.0177491
chr1_mat	7340000	7360000	0.0178033
chr1_mat	7360000	7380000	0.0185599
chr1_mat	7380000	7400000	0.017205
chr1_mat	7400000	7420000	0.0163546
chr1_mat	7420000	7440000	0.0182824
chr1_mat	7440000	7460000	0.0168824
chr1_mat	7460000	7480000	0.0173222
chr1_mat	7480000	7500000	0.0177003
chr1_mat	7500000	7520000	0.0169384
chr1_mat	7520000	7540000	0.0179246
chr1_mat	7540000	7560000	0.018851
chr1_mat	7560000	7580000	0.0165156
chr1_mat	7580000	7600000	0.0187006
chr1_mat	7600000	7620000	0.0197493
chr1_mat	7620000	7640000	0.0194405
chr1_mat	7640000	7660000	0.0160947
chr1_mat	7660000	7680000	0.0186416
chr1_mat	7680000	7700000	0.0199651
chr1_mat	7700000	7720000	0.0199903
chr1_mat	7720000	7740000	0.0209579
chr1_mat	7740000	7760000	0.0182512
chr1_mat	7760000	7780000	0.0161524
chr1_mat	7780000	7800000	0.0173334
chr1_mat	7800000	7820000	0.0214184
chr1_mat	7820000	7840000	0.0316087
chr1_mat	7840000	7860000	0.0223513
chr1_mat	7860000	7880000	0.0208995
chr1_mat	7880000	7900000	0.0188912
chr1_mat	7900000	7920000	0.0194288
chr1_mat	7920000	7940000	0.0182813
chr1_mat	7940000	7960000	0.0181059
chr1_mat	7960000	7980000	0.0176247
chr1_mat	7980000	8000000	0.0187279
chr1_mat	8000000	8020000	0.0180491
chr1_mat	8020000	8040000	0.0188605
chr1_mat	8040000	8060000	0.0187781
chr1_mat	8060000	8080000	0.0198743
chr1_mat	8080000	8100000	0.0182282
chr1_mat	8100000	8120000	0.0184939
chr1_mat	8120000	8140000	0.0199343
chr1_mat	8140000	8160000	0.0165375
chr1_mat	8160000	8180000	0.0190239
chr1_mat	8180000	8200000	0.0182644
chr1_mat	8200000	8220000	0.0181471
chr1_mat	8220000	8240000	0.0174274
chr1_mat	8240000	8260000	0.0176791
chr1_mat	8260000	8280000	0.0162944
chr1_mat	8280000	8300000	0.0185693
chr1_mat	8300000	8320000	0.0201461
chr1_mat	8320000	8340000	0.0183535
chr1_mat	8340000	8360000	0.0164948
chr1_mat	8360000	8380000	0.0194685
chr1_mat	8380000	8400000	0.0210729
chr1_mat	8400000	8420000	0.0178441
chr1_mat	8420000	8440000	0.018098
chr1_mat	8440000	8460000	0.0179841
chr1_mat	8460000	8480000	0.0167634
chr1_mat	8480000	8500000	0.0172918
chr1_mat	8500000	8520000	0.0177235
chr1_mat	8520000	8540000	0.015493
chr1_mat	8540000	8560000	0.0188161
chr1_mat	8560000	8580000	0.0170923
chr1_mat	8580000	8600000	0.0195462
chr1_mat	8600000	8620000	0.0193081
chr1_mat	8620000	8640000	0.0199413
chr1_mat	8640000	8660000	0.0185113
chr1_mat	8660000	8680000	0.0190883
chr1_mat	8680000	8700000	0.0180305
chr1_mat	8700000	8720000	0.0197394
chr1_mat	8720000	8740000	0.0173921
chr1_mat	8740000	8760000	0.0188189
chr1_mat	8760000	8780000	0.0188707
chr1_mat	8780000	8800000	0.0164596
chr1_mat	8800000	8820000	0.0170948
chr1_mat	8820000	8840000	0.0150688
chr1_mat	8840000	8860000	0.0163991
chr1_mat	8860000	8880000	0.0163347
chr1_mat	8880000	8900000	0.0174436
chr1_mat	8900000	8920000	0.0188534
chr1_mat	8920000	8940000	0.0197504
chr1_mat	8940000	8960000	0.0212604
chr1_mat	8960000	8980000	0.0172258
chr1_mat	8980000	9000000	0.0181769
chr1_mat	9000000	9020000	0.0204086
chr1_mat	9020000	9040000	0.0173853
chr1_mat	9040000	9060000	0.0162482
chr1_mat	9060000	9080000	0.013874
chr1_mat	9080000	9100000	0.0177493
chr1_mat	9100000	9120000	0.0181181
chr1_mat	9120000	9140000	0.0180177
chr1_mat	9140000	9160000	0.018185
chr1_mat	9160000	9180000	0.0200437
chr1_mat	9180000	9200000	0.018421
chr1_mat	9200000	9220000	0.0179874
chr1_mat	9220000	9240000	0.0180422
chr1_mat	9240000	9260000	0.0186684
chr1_mat	9260000	9280000	0.0188683
chr1_mat	9280000	9300000	0.0212659
chr1_mat	9300000	9320000	0.0176072
chr1_mat	9320000	9340000	0.0186921
chr1_mat	9340000	9360000	0.0192759
chr1_mat	9360000	9380000	0.0186798
chr1_mat	9380000	9400000	0.0186246
chr1_mat	9400000	9420000	0.0196685
chr1_mat	9420000	9440000	0.0184862
chr1_mat	9440000	9460000	0.0168923
chr1_mat	9460000	9480000	0.0168198
chr1_mat	9480000	9500000	0.0199721
chr1_mat	9500000	9520000	0.0181549
chr1_mat	9520000	9540000	0.0190403
chr1_mat	9540000	9560000	0.01623
chr1_mat	9560000	9580000	0.0175367
chr1_mat	9580000	9600000	0.0192448
chr1_mat	9600000	9620000	0.0171781
chr1_mat	9620000	9640000	0.0201278
chr1_mat	9640000	9660000	0.0219434
chr1_mat	9660000	9680000	0.0166847
chr1_mat	9680000	9700000	0.0157374
chr1_mat	9700000	9720000	0.0176814
chr1_mat	9720000	9740000	0.0180474
chr1_mat	9740000	9760000	0.0183283
chr1_mat	9760000	9780000	0.0163565
chr1_mat	9780000	9800000	0.0172284
chr1_mat	9800000	9820000	0.016271
chr1_mat	9820000	9840000	0.0174876
chr1_mat	9840000	9860000	0.0179306
chr1_mat	9860000	9880000	0.0348282
chr1_mat	9880000	9900000	0.0178095
chr1_mat	9900000	9920000	0.0169471
chr1_mat	9920000	9940000	0.0135032
chr1_mat	9940000	9960000	0.0148136
chr1_mat	9960000	9980000	0.0155534
chr1_mat	9980000	10000000	0.0172729
chr1_mat	10000000	10020000	0.0175503
chr1_mat	10020000	10040000	0.0187831
chr1_mat	10040000	10060000	0.0166135
chr1_mat	10060000	10080000	0.0175043
chr1_mat	10080000	10100000	0.0204591
chr1_mat	10100000	10120000	0.0189457
chr1_mat	10120000	10140000	0.0193365
chr1_mat	10140000	10160000	0.0198297
chr1_mat	10160000	10180000	0.0199271
chr1_mat	10180000	10200000	0.0191517
chr1_mat	10200000	10220000	0.0184789
chr1_mat	10220000	10240000	0.0196475
chr1_mat	10240000	10260000	0.0176656
chr1_mat	10260000	10280000	0.0174804
chr1_mat	10280000	10300000	0.0185517
chr1_mat	10300000	10320000	0.0183589
chr1_mat	10320000	10340000	0.0175969
chr1_mat	10340000	10360000	0.0194015
chr1_mat	10360000	10380000	0.0205464
chr1_mat	10380000	10400000	0.0178291
chr1_mat	10400000	10420000	0.0186107
chr1_mat	10420000	10440000	0.01879
chr1_mat	10440000	10460000	0.0193703
chr1_mat	10460000	10480000	0.0195542
chr1_mat	10480000	10500000	0.0207166
chr1_mat	10500000	10520000	0.0196594
chr1_mat	10520000	10540000	0.0185562
chr1_mat	10540000	10560000	0.0180039
chr1_mat	10560000	10580000	0.0185614
chr1_mat	10580000	10600000	0.0176271
chr1_mat	10600000	10620000	0.0183673
chr1_mat	10620000	10640000	0.0183946
chr1_mat	10640000	10660000	0.0185612
chr1_mat	10660000	10680000	0.0187262
chr1_mat	10680000	10700000	0.0174336
chr1_mat	10700000	10720000	0.0191207
chr1_mat	10720000	10740000	0.0207258
chr1_mat	10740000	10760000	0.0181636
chr1_mat	10760000	10780000	0.0183038
chr1_mat	10780000	10800000	0.0194096
chr1_mat	10800000	10820000	0.0171202
chr1_mat	10820000	10840000	0.0184739
chr1_mat	10840000	10860000	0.0192985
chr1_mat	10860000	10880000	0.0190814
chr1_mat	10880000	10900000	0.0180047
chr1_mat	10900000	10920000	0.0176059
chr1_mat	10920000	10940000	0.0194657
chr1_mat	10940000	10960000	0.0180323
chr1_mat	10960000	10980000	0.0183351
chr1_mat	10980000	11000000	0.0177568
chr1_mat	11000000	11020000	0.0178124
chr1_mat	11020000	11040000	0.016993
chr1_mat	11040000	11060000	0.0173898
chr1_mat	11060000	11080000	0.0168343
