chrom	start	end	weight	E1	E2	E3
chr1_pat	0	200000				
chr1_pat	200000	400000				
chr1_pat	400000	600000	0.005866359396428421	-1.35922546849491	1.6484100401352313	-0.8702223110675559
chr1_pat	600000	800000	0.004646537217737043	-1.8841086340002657	1.8780542713006914	-0.6941856813014878
chr1_pat	800000	1000000	0.006181531497222435	-0.2018853674476335	1.0294950325900871	-0.8227768810398638
chr1_pat	1000000	1200000	0.004569087936212716	-1.8580527195798637	1.653310611893862	-0.28755841797903287
chr1_pat	1200000	1400000	0.007272598169950479	0.31311223996284765	0.767944049672161	-0.4307941738295654
chr1_pat	1400000	1600000	0.007070516543662373	0.7558862506340369	0.6548350565405668	-0.26226125881335693
chr1_pat	1600000	1800000	0.006662688900192553	0.8701754677074274	0.566277507527433	-0.19143873447041782
chr1_pat	1800000	2000000	0.0069281768680101346	0.8253081166889403	0.6482969675251768	-0.0743325942956512
chr1_pat	2000000	2200000	0.006770240947740242	0.7364178450792775	0.6013251482442653	-0.324367759864198
chr1_pat	2200000	2400000	0.006672803317197441	0.43328001473330746	0.7110139668149433	-0.4337687158360015
chr1_pat	2400000	2600000	0.006547053319811133	0.32416914938030855	0.7121048575899999	-0.5529827373504057
chr1_pat	2600000	2800000	0.006420096477695556	0.23369977069837372	0.6218998351063706	-0.6607395120994258
chr1_pat	2800000	3000000	0.005162059188762071	-1.598024199902038	1.702092095852199	-0.7199294853924832
chr1_pat	3000000	3200000	0.005225367351861173	-1.3381725330728538	1.5232121295380692	-0.6914649915215947
chr1_pat	3200000	3400000	0.006134543371979694	-0.10687737053158822	0.8079222496030978	-0.6009403495407798
chr1_pat	3400000	3600000	0.007020101385838886	0.7848432082390364	0.41469071456506923	-0.17505210340083466
chr1_pat	3600000	3800000	0.006825534849385269	0.610420602627619	0.4034396388600541	-0.2167765151083219
chr1_pat	3800000	4000000	0.007182844445053815	-0.09369058670245466	0.5233868299065058	-0.5445121068849691
chr1_pat	4000000	4200000	0.006080690227369165	-0.7274950726112115	0.9178005375401789	-0.6521216409199878
chr1_pat	4200000	4400000	0.004480318239501057	-1.8414672998620538	1.191772076727279	-0.028354885305874187
chr1_pat	4400000	4600000	0.004870215608880027	-1.8624012526576528	1.1907511083890625	-0.09120774578421767
chr1_pat	4600000	4800000	0.006106373714686453	-1.1099461014136474	0.6805340863885175	-0.4111103477979205
chr1_pat	4800000	5000000	0.005390371153220299	-0.9233852657380022	0.8196931486475846	-0.4003256984495233
chr1_pat	5000000	5200000	0.005169721693810157	-1.171443098478798	0.8629190000968613	-0.5147558416947767
chr1_pat	5200000	5400000	0.0059604465940547415	-0.7711943590315633	0.7826954448542647	-0.7452968376432614
chr1_pat	5400000	5600000	0.005184677474071404	-0.8880707596279116	0.8724811381017198	-0.5820630542026215
chr1_pat	5600000	5800000	0.0063056476421683985	0.6846065133337004	0.17957283769043278	-0.10955820900321622
chr1_pat	5800000	6000000	0.006301034641718512	0.7140482763079644	0.18604208358341162	-0.1546381247071664
chr1_pat	6000000	6200000	0.00633547409726122	0.7549216402489785	0.27005607805411136	-0.1735985491099259
chr1_pat	6200000	6400000	0.0064223167040136035	0.7117481682611781	0.3257130009991218	-0.2268917104435852
chr1_pat	6400000	6600000	0.006128686485704105	0.7695932238615342	0.13170612573920754	-0.19663676405599828
chr1_pat	6600000	6800000	0.006166939294297345	0.6695475384472348	0.10024732297985979	-0.10137421856778737
chr1_pat	6800000	7000000	0.006078990293325873	0.6917846453957318	0.16022997030696087	-0.11798127035320234
chr1_pat	7000000	7200000	0.006079799034418664	0.7201817996990623	0.19382233586125805	-0.1678229315418816
chr1_pat	7200000	7400000	0.006191021945086463	0.6986743388303736	0.12328009286377785	-0.06742889318217091
chr1_pat	7400000	7600000	0.006136144621470208	0.7018955911706185	0.13985571547452447	-0.1470341239246311
chr1_pat	7600000	7800000	0.0064055208553783095	0.3516837059523515	0.15419919206585167	-0.30617046111404933
chr1_pat	7800000	8000000	0.006484098040588807	0.3589685799908286	0.07013052113555293	-0.22894009165781204
chr1_pat	8000000	8200000	0.0063405921440567075	0.6159404102311683	0.12049476914440863	-0.09109445332061233
chr1_pat	8200000	8400000	0.006327599918927414	0.5848095834044197	0.06980403279135773	-0.09887488132075821
chr1_pat	8400000	8600000	0.006095982928097448	0.13296605166919634	0.14940569955664165	-0.3757573415105332
chr1_pat	8600000	8800000	0.006534188731235518	0.08848853083985166	0.13943507831681803	-0.2839011307139577
chr1_pat	8800000	9000000	0.006225464603756628	-0.03824441900365332	0.16904043660972984	-0.4197710793057298
chr1_pat	9000000	9200000	0.005756733186882746	-0.24255486232251863	0.16531519125369973	-0.18155562626158023
chr1_pat	9200000	9400000	0.006399446233927672	0.6072691012856561	-0.16052967321169162	0.19900401550109742
chr1_pat	9400000	9600000	0.006245212469711844	0.6156135487508358	-0.03974507412619055	0.05027611740363663
chr1_pat	9600000	9800000	0.006114113741460244	0.5644322297088257	-0.08893656637298371	-0.06644516370407788
chr1_pat	9800000	10000000	0.005770681342222807	0.10114371592381924	0.23511594215731427	-0.4467159977024403
chr1_pat	10000000	10200000	0.006609906833025605	0.4635757672050131	0.03305115814461541	-0.05999738064616251
chr1_pat	10200000	10400000	0.006388103282878948	0.632553355351239	-0.04125717843671223	-0.05079455926535036
chr1_pat	10400000	10600000	0.006503382835545901	0.6030945717255565	-0.062394282360221	0.1629695946841906
chr1_pat	10600000	10800000	0.006443827835421834	0.592556601097625	-0.06602429122141178	0.17972542905674818
chr1_pat	10800000	11000000	0.006361941292203003	0.6434931740995574	-0.11914843204189142	0.10649243423529321
chr1_pat	11000000	11200000	0.006264173076760559	0.6001606346607324	-0.08819557380868531	0.15789422778277643
chr1_pat	11200000	11400000	0.006078139573418851	0.5879742652292124	-0.1138606023357827	0.0157231237946417
chr1_pat	11400000	11600000	0.006090216673661716	0.6205789684258837	-0.16759291639896598	0.18237214428799628
chr1_pat	11600000	11800000	0.0064625591258609194	0.45171819881980624	-0.08521095304592612	-0.06500100294941377
chr1_pat	11800000	12000000	0.006090323421415705	0.39810699463279375	-0.06816728150881717	0.1051675305412463
chr1_pat	12000000	12200000	0.006301720298008103	0.595774928426603	-0.13685698348065178	0.09426610500260724
chr1_pat	12200000	12400000	0.006209740210825981	0.6622641177306597	-0.14455363455092368	0.11366290953268454
chr1_pat	12400000	12600000	0.006492663726843605	0.6193367822992885	-0.18196492832388583	0.2191383760654638
chr1_pat	12600000	12800000	0.006378045443309541	0.5696059435872922	-0.10576890568679945	0.17693612860771982
chr1_pat	12800000	13000000	0.00637462343727356	0.5306882961945822	-0.18374271821306032	0.18816569697868393
chr1_pat	13000000	13200000	0.0065579658165891026	0.6314503059348087	-0.2093412010806336	0.24144813332120024
chr1_pat	13200000	13400000	0.006612001117522461	0.5674536263515758	-0.20374928691971667	0.37037572272316793
chr1_pat	13400000	13600000	0.006627514650765669	0.5363808795516448	-0.20151260101725385	0.4045774213083276
chr1_pat	13600000	13800000	0.0066949370617614004	0.2108576075968866	-0.15652259478014688	0.015583999395871467
chr1_pat	13800000	14000000	0.006575793680042917	0.1519149467864357	-0.18429011094531075	0.0835116858249189
chr1_pat	14000000	14200000	0.005928670652641215	-0.5384916415182506	-0.1595368767624804	0.19353650569918512
chr1_pat	14200000	14400000	0.006042764229776241	-0.9997827998866002	0.09251235271306316	-0.007749593861412326
chr1_pat	14400000	14600000	0.008338341588956301	-0.23462180125344004	-0.30494048034248156	0.11650620400100171
chr1_pat	14600000	14800000	0.00782904052035847	-0.25242522497660363	-0.35725872748774	0.23131537741886252
chr1_pat	14800000	15000000	0.004935038353378108	-1.3594087607090573	0.0014101576347635362	0.4006324727012806
chr1_pat	15000000	15200000	0.004781859826946673	-1.3549389696918257	-0.0932171738288362	0.35274179524138927
chr1_pat	15200000	15400000	0.004675054271499716	-1.0623680275292138	-0.05193859903315112	0.12347132950990315
chr1_pat	15400000	15600000	0.0064040183316173	-0.13927908596268604	-0.32849377616147696	0.15696033637625795
chr1_pat	15600000	15800000	0.0070171624525637005	0.48396788220016945	-0.3329199499326837	0.4162935959642956
chr1_pat	15800000	16000000	0.006840603197185159	0.5305491048468108	-0.326598403655979	0.47335342566936883
chr1_pat	16000000	16200000	0.006687981031401576	0.5466373434105096	-0.38178416358445855	0.5876775771165949
chr1_pat	16200000	16400000	0.006781631746716854	0.4684678276146681	-0.37147297365456017	0.469292856920094
chr1_pat	16400000	16600000	0.005600644083194865	-0.39241942075826136	-0.1802908436386251	0.11168394106136853
chr1_pat	16600000	16800000	0.0069799639842968485	0.2896667400405336	-0.3615539445709292	0.33881801972808784
chr1_pat	16800000	17000000	0.007009083421594811	0.516302070665485	-0.37218785322396164	0.5127573805104769
chr1_pat	17000000	17200000	0.006798435896838905	0.43958553087657726	-0.3808903733312148	0.39278044506180393
chr1_pat	17200000	17400000	0.005017327118743884	-0.7557637849911797	-0.12605366511080746	0.20869742054103665
chr1_pat	17400000	17600000	0.006916755173249407	0.37686180221697313	-0.3400209436608191	0.33214761746357724
chr1_pat	17600000	17800000	0.007931698545614506	0.40571624064802003	-0.5422733807542836	0.35604317641910826
chr1_pat	17800000	18000000	0.007364366585171778	0.17864630353539163	-0.4681022604358872	0.4339298248484453
chr1_pat	18000000	18200000	0.005191820391515722	-0.8225880101984243	-0.3976044788323588	0.27267141218132435
chr1_pat	18200000	18400000	0.0054180352302706245	-0.9252496015949417	-0.22294735201922497	0.3537763599512379
chr1_pat	18400000	18600000	0.004243534576108947	-1.201366753098369	-0.304704164323093	0.40924832518225757
chr1_pat	18600000	18800000	0.005955195503171467	-0.8848935536141027	-0.42573614388049086	0.42714618174696556
chr1_pat	18800000	19000000	0.00824569696835339	-0.27820536921763306	-0.5010602186530935	0.3246318801850669
chr1_pat	19000000	19200000	0.007056671165823536	-0.6249926540188614	-0.4767194589656294	0.38570802483410804
chr1_pat	19200000	19400000	0.004993940775361209	-1.118649218794305	-0.3436124945441074	0.4382785660296869
chr1_pat	19400000	19600000	0.00523775635635681	-1.0562008438149237	-0.3328711699123543	0.47832796413511447
chr1_pat	19600000	19800000	0.008772869491798788	-0.24480918889030126	-0.5096361524066658	0.6205611917242134
chr1_pat	19800000	20000000				
chr1_pat	20000000	20200000				
chr1_pat	20200000	20400000				
chr1_pat	20400000	20600000				
chr1_pat	20600000	20800000				
chr1_pat	20800000	21000000	0.011226100308832473	0.4243500619244497	-0.1788976487181556	0.7303548365400437
chr1_pat	21000000	21200000	0.007609912983936699	0.21208097294292927	-0.060196140288942254	0.5565135996317774
chr1_pat	21200000	21400000	0.0051985180283557865	-1.018126370994442	0.16355414410728256	0.3826339756468384
chr1_pat	21400000	21600000	0.007724177850057366	0.1145063306022127	-0.10853257848914508	0.4361474278553446
chr1_pat	21600000	21800000	0.0068220810511130615	-0.2955980532911142	-0.03286860038407082	0.285155441741907
chr1_pat	21800000	22000000	0.005146308322996307	-0.9993098058243011	0.11956927565268105	0.26243571542854094
chr1_pat	22000000	22200000	0.005783369444446614	-0.7784197048592475	0.08086812009300373	0.1984940009120804
chr1_pat	22200000	22400000	0.006112681246788171	-0.6300597451370397	-0.008821389542712171	0.16584907790007822
chr1_pat	22400000	22600000	0.006286225817648178	-0.5034104853186097	0.12128885166737696	0.08933941172380201
chr1_pat	22600000	22800000	0.007345526856600588	-0.07756840137744274	0.020568698605334303	0.3866805287825688
chr1_pat	22800000	23000000	0.006693961239448066	-0.5263704242899923	0.14895935693729967	0.22549518055931794
chr1_pat	23000000	23200000	0.006296050540363178	-0.35440130717060153	0.12435713080636832	0.3019467425243256
chr1_pat	23200000	23400000	0.008154325799633655	0.3511945494110413	0.07535211451687757	0.4488789531246381
chr1_pat	23400000	23600000	0.00800624596502176	0.49345188518132077	-0.04066326522917611	0.5748686652680441
chr1_pat	23600000	23800000	0.007670463644110033	0.5943122979653599	0.01966540300815183	0.5500039257601661
chr1_pat	23800000	24000000	0.007783758384632924	0.6570193618730928	0.08613273123038168	0.5879832107126827
chr1_pat	24000000	24200000	0.007895060617102378	0.6476396347673907	0.015712916230680506	0.5014636674962323
chr1_pat	24200000	24400000	0.007778510258837823	0.5585058971345966	0.04864226102397287	0.4173610880560992
chr1_pat	24400000	24600000	0.007937014607960369	0.4782282020927061	0.04833734699217583	0.3845447556376541
chr1_pat	24600000	24800000	0.008508076262364711	0.2871820139398519	0.01387488559991621	0.28286104710567606
chr1_pat	24800000	25000000	0.007111824421769624	-0.38932308219648837	0.011204917198299708	0.11462689820345325
chr1_pat	25000000	25200000	0.005950795466651386	-0.9275552127274055	0.08956898974689799	0.23764001916884395
chr1_pat	25200000	25400000	0.006775986383085962	-0.7827645956614545	0.049506660472545705	0.1548521830733014
chr1_pat	25400000	25600000	0.006004320936494012	-1.2606655065581422	0.07707331842036486	0.3456457235625289
chr1_pat	25600000	25800000	0.005300875020923084	-1.314252945531982	0.08021064224535276	0.40715863648738676
chr1_pat	25800000	26000000	0.005859925129450238	-0.8840390537408448	0.03335444671309046	0.24262898795263943
chr1_pat	26000000	26200000	0.0068900453015680735	0.0182650225778362	-0.11465355904504755	0.37948172928344975
chr1_pat	26200000	26400000	0.00583835260992752	-0.8463913468269172	-0.011055520321252786	0.23994892608930643
chr1_pat	26400000	26600000	0.007650043905170794	-1.3376054830657607	0.002641890478999845	0.44857723915009373
chr1_pat	26600000	26800000				
chr1_pat	26800000	27000000	0.011349737883776979	-1.033683890807064	0.11135316641280026	0.21138007332272457
chr1_pat	27000000	27200000	0.007188483900641482	0.4165147394613123	-0.05678262510236108	0.5927556493395643
chr1_pat	27200000	27400000	0.007241410379093378	0.3381094007258193	-0.06323760098254866	0.5002227079678078
chr1_pat	27400000	27600000	0.006253596068852369	-0.44519452235115486	0.002682245888936126	0.1883022723666335
chr1_pat	27600000	27800000	0.005846197106538183	-0.7700570880868117	0.09432645082610501	0.037691413753522036
chr1_pat	27800000	28000000	0.004627447655835737	-1.3090246390317293	-0.014393231112610538	0.30042956864747167
chr1_pat	28000000	28200000	0.0050031923355047655	-1.3252820265495793	-0.03571808945555554	0.31973709954424845
chr1_pat	28200000	28400000	0.005599592824247671	-1.0655725893298689	-0.07815313398117577	0.22051090583625368
chr1_pat	28400000	28600000	0.005821102019709749	-0.773097882047264	-0.13346074584641127	0.17138947426712883
chr1_pat	28600000	28800000	0.006299866041926275	-0.3377470092945541	-0.0900333398242684	0.0740874659408726
chr1_pat	28800000	29000000	0.0047201279120553325	-0.9681601722264992	0.09174894674170608	0.18800309556189213
chr1_pat	29000000	29200000	0.007654342327313536	0.10969600489553707	-0.05450349489921613	0.23921159869584943
chr1_pat	29200000	29400000	0.00597913608751997	-0.21791478387806618	-0.06034245660844524	0.18744408174373803
chr1_pat	29400000	29600000	0.006931006278828004	-0.06989304322019013	0.01316179365067377	0.07242908220979982
chr1_pat	29600000	29800000	0.005811928401932828	-0.9433637837457844	-0.038000064303154585	0.05977781004407825
chr1_pat	29800000	30000000	0.005177646391269978	-0.9729950146257254	0.039168096095310204	0.12119050606332328
chr1_pat	30000000	30200000	0.007649257151398858	0.03226011987800738	-0.07729034520831558	0.2929633003376828
chr1_pat	30200000	30400000	0.006965383690740693	-0.07864566064738483	0.016038390426219573	0.17275817445927766
chr1_pat	30400000	30600000	0.007304461735683982	0.27961254190409984	-0.12446613488883976	0.19172697731610988
chr1_pat	30600000	30800000	0.006325622997035894	-0.4537959513566829	-0.07848154870732739	0.0864738473942572
chr1_pat	30800000	31000000	0.0070540172303729005	-0.4786838725888992	0.012051895563471873	0.034852158401699807
chr1_pat	31000000	31200000	0.004544891966712743	-1.645664103259221	0.13793715638793885	0.2960686579007671
chr1_pat	31200000	31400000	0.006688337652264463	-0.6362422325950302	-0.028052128215365502	0.06692506095417886
chr1_pat	31400000	31600000	0.0072879240046362145	0.358805956561659	-0.09466483543795043	0.4486351706025551
chr1_pat	31600000	31800000	0.00713034205950385	0.6619304778568034	-0.05349716401469418	0.4732912422132489
chr1_pat	31800000	32000000	0.0067647237754348425	0.6789739049573169	-0.07121372046406763	0.4126890187649688
chr1_pat	32000000	32200000	0.006416167881213783	0.6622771732890731	-0.07185919023751468	0.47679078477918524
chr1_pat	32200000	32400000	0.006477397544348978	0.7029192538827385	-0.10714524537729547	0.5410532617669336
chr1_pat	32400000	32600000	0.006231024297480065	0.6920002528407136	-0.10927243673954508	0.5350477950640979
chr1_pat	32600000	32800000	0.006213165424648693	0.7080761239634333	-0.09936575179580744	0.49925698261938867
chr1_pat	32800000	33000000	0.006452044291230772	0.7081721425449732	-0.09821567135068103	0.48383409316725545
chr1_pat	33000000	33200000	0.006305975831396987	0.6635039680848747	-0.14264764264800084	0.5012348930209102
chr1_pat	33200000	33400000	0.005640850271464382	-0.023563685372687312	-0.04341033399343191	0.15524916202297664
chr1_pat	33400000	33600000	0.004687614461565171	-1.2988764838735058	0.09489253403906259	-0.0936617408547807
chr1_pat	33600000	33800000	0.005818855378430606	-0.16690381318045477	0.03440261999959514	0.06964542862076491
chr1_pat	33800000	34000000	0.006730745829769606	0.5985373873738243	-0.15028590992404078	0.3994033221082466
